rac_id,prod_id,comp_id,return_qty,return_amount,return_reason
3054,59,,1,4924.75,Faulty Brake
3055,50,,1,5946.59,Wrong Size
3056,61,,1,4199,Faulty Brake
3057,21,198,1,6167.24,Defective Component
3058,45,,1,5089.01,Warranty Replacement
3059,28,,1,4177.99,Broken Frame
3060,56,89,1,4685.19,Faulty Brake
3061,31,,1,4716.89,Faulty Brake
3062,17,,1,5613.65,Warranty Replacement
3063,46,16,1,5698.55,Faulty Brake
3064,52,53,1,2823.73,Paint Defect
3065,58,,1,3963.34,Defective Component
3066,59,,1,4947.98,Damaged in Shipping
3067,37,,1,3189.54,Damaged in Shipping
3068,7,,1,4484.89,Broken Frame
3069,54,,1,5995.79,Faulty Brake
3070,59,274,1,4901.52,Defective Component
3071,54,,1,5656.41,Wheel Failure
3072,63,,1,1961,Customer Changed Mind
3073,38,,1,4678.34,Broken Frame
3074,49,,1,4959.74,Paint Defect
3075,58,86,1,3996.06,Faulty Brake
3076,13,,1,6177,Warranty Replacement
3077,31,260,1,4449.9,Fork Issue / Leaking
3078,27,,1,4496.47,Paint Defect
3079,20,,1,4288.93,Wheel Failure
3080,28,,1,4274.99,Customer Changed Mind
3081,13,,1,6058.1,Damaged in Shipping
3082,44,,1,6395,Defective Component
3083,66,,1,3534.96,Defective Component
3084,14,,1,8580,Wheel Failure
3085,15,,1,8238.99,Warranty Replacement
3086,66,,1,3594.44,Defective Component
3087,17,,1,5600.41,Wrong Size
3088,22,,1,7842.94,Broken Frame
3089,40,250,1,4398.45,Customer Changed Mind
3090,55,,1,3441.74,Wheel Failure
3091,55,,1,3337.44,Damaged in Shipping
3092,11,,1,4982,Fork Issue / Leaking
3093,23,,1,4717.93,Fork Issue / Leaking
3094,9,48,1,2966.94,Defective Component
3095,7,,1,4557.99,Wrong Size
3096,5,265,1,3675.93,Wrong Size
3097,56,,1,4685.19,Warranty Replacement
3098,9,128,1,3001.93,Faulty Brake
3099,1,,1,6238.19,Broken Frame
3100,63,,1,1961,Customer Changed Mind
3101,64,,1,3834,Wheel Failure
3102,2,,1,3500,Fork Issue / Leaking
3103,2,,1,3500,Wrong Size
3104,51,,1,3820.95,Defective Component
3105,7,,1,4471.99,Wheel Failure
3106,18,,1,4466.7,Broken Frame
3107,30,273,1,4524,Broken Frame
3108,48,,1,5607.16,Wrong Size
3109,48,,1,5375.99,Damaged in Shipping
3110,2,,1,3666.25,Wrong Size
3111,59,,1,4971.21,Fork Issue / Leaking
3112,48,,1,5698.55,Wrong Size
3113,29,,1,4017.44,Warranty Replacement
3114,64,245,1,3816,Fork Issue / Leaking
3115,23,,1,4588.16,Warranty Replacement
3116,11,,1,5040.75,Wheel Failure
3117,5,,1,3675.93,Fork Issue / Leaking
3118,52,,1,2797.34,Broken Frame
3119,60,,1,4238.94,Paint Defect
3120,29,,1,3950.96,Defective Component
3121,33,,1,5146.29,Paint Defect
3122,41,,1,4556.94,Broken Frame
3123,2,,1,3666.25,Warranty Replacement
3124,34,,1,6252.94,Fork Issue / Leaking
3125,33,,1,5122.01,Broken Frame
3126,16,,1,5575.13,Damaged in Shipping
3127,19,,1,4420,Defective Component
3128,30,,1,4350,Warranty Replacement
3129,56,,1,4775.29,Damaged in Shipping
3130,13,,1,5800,Customer Changed Mind
3131,5,176,1,3689.85,Broken Frame
3132,63,,1,1967.48,Customer Changed Mind
3133,41,,1,4470.96,Fork Issue / Leaking
3134,23,,1,4588.16,Warranty Replacement
3135,59,,1,4645.99,Wheel Failure
3136,18,138,1,4200,Damaged in Shipping
3137,19,,1,4250,Faulty Brake
3138,33,,1,5049.19,Warranty Replacement
3139,30,,1,4350,Paint Defect
3140,46,,1,5671.67,Faulty Brake
3141,58,112,1,3888.56,Fork Issue / Leaking
3142,5,146,1,3724.66,Fork Issue / Leaking
3143,24,,1,7813.34,Wheel Failure
3144,67,,1,4026.94,Paint Defect
3145,69,,1,4158.96,Wheel Failure
3146,11,,1,4982,Faulty Brake
3147,41,,1,4503.2,Wheel Failure
3148,41,,1,4470.96,Broken Frame
3149,61,,1,4366.96,Wheel Failure
3150,24,,1,7399,Faulty Brake
3151,50,54,1,5974.64,Defective Component
3152,47,262,1,4244.05,Wheel Failure
3153,13,,1,5800,Damaged in Shipping
3154,22,,1,7842.94,Damaged in Shipping
3155,33,,1,4854.99,Defective Component
3156,58,,1,3948.38,Paint Defect
3157,1,,1,6311.93,Warranty Replacement
3158,12,,1,5857.5,Paint Defect
3159,22,,1,7694.96,Customer Changed Mind
3160,52,,1,2797.34,Fork Issue / Leaking
3161,61,,1,4199,Paint Defect
3162,62,,1,6693.46,Fork Issue / Leaking
3163,58,,1,3888.56,Broken Frame
3164,46,265,1,5698.55,Damaged in Shipping
3165,28,,1,4253.99,Wheel Failure
3166,20,,1,4273.93,Wrong Size
3167,45,242,1,4934.8,Damaged in Shipping
3168,59,273,1,4924.75,Paint Defect
3169,30,,1,4611,Broken Frame
3170,50,,1,5882.07,Broken Frame
3171,7,,1,4611.74,Wrong Size
3172,55,,1,3401.62,Fork Issue / Leaking
3173,15,,1,8073.44,Faulty Brake
3174,32,67,1,4717.2,Damaged in Shipping
3175,16,,1,5614.67,Wheel Failure
3176,41,,1,4556.94,Warranty Replacement
3177,32,,1,4757.69,Damaged in Shipping
3178,51,,1,3673.99,Faulty Brake
3179,24,,1,7757.85,Defective Component
3180,27,269,1,4428.82,Warranty Replacement
3181,23,,1,4574.96,Damaged in Shipping
3182,16,,1,5588.31,Wrong Size
3183,1,,1,5899,Fork Issue / Leaking
3184,61,,1,4492.93,Broken Frame
3185,44,,1,6842.65,Customer Changed Mind
3186,49,,1,5018.23,Fork Issue / Leaking
3187,48,,1,5717.37,Paint Defect
3188,20,251,1,4238.94,Paint Defect
3189,63,89,1,1951.75,Warranty Replacement
3190,52,,1,2823.73,Faulty Brake
3191,22,,1,7842.94,Warranty Replacement
3192,32,235,1,4678.96,Defective Component
3193,67,,1,4007.95,Fork Issue / Leaking
3194,18,,1,4466.7,Damaged in Shipping
3195,67,,1,4007.95,Defective Component
3196,60,,1,4170.96,Broken Frame
3197,58,,1,3888.56,Wheel Failure
3198,57,,1,2352.93,Paint Defect
3199,57,249,1,2322.14,Wheel Failure
3200,45,,1,4745,Wheel Failure
3201,25,,1,4981.41,Broken Frame
3202,40,,1,4199,Fork Issue / Leaking
3203,12,249,1,5736.5,Warranty Replacement
3204,27,,1,4409.79,Defective Component
3205,48,30,1,5698.55,Faulty Brake
3206,12,268,1,5885,Fork Issue / Leaking
3207,69,74,1,4273.93,Warranty Replacement
3208,19,,1,4420,Fork Issue / Leaking
3209,15,231,1,8123.49,Wrong Size
3210,39,237,1,5497.94,Customer Changed Mind
3211,14,,1,8000,Wheel Failure
3212,8,,1,6868.79,Warranty Replacement
3213,38,,1,4640.95,Wheel Failure
3214,14,,1,8520,Customer Changed Mind
3215,3,,1,5499,Customer Changed Mind
3216,11,,1,4963.2,Paint Defect
3217,56,137,1,4685.19,Faulty Brake
3218,12,,1,5885,Paint Defect
3219,8,,1,6868.79,Wheel Failure
3220,46,,1,5591.03,Fork Issue / Leaking
3221,15,,1,7699.99,Broken Frame
3222,9,,1,2994.93,Wheel Failure
3223,26,216,1,3274.65,Wrong Size
3224,59,,1,4947.98,Customer Changed Mind
3225,65,,1,4576,Warranty Replacement
3226,24,,1,7842.94,Fork Issue / Leaking
3227,15,,1,8238.99,Broken Frame
3228,64,,1,3600,Warranty Replacement
3229,17,,1,5679.85,Broken Frame
3230,39,,1,5406.96,Defective Component
3231,57,,1,2338.64,Wheel Failure
3232,32,,1,4717.2,Damaged in Shipping
3233,6,140,1,2027.99,Paint Defect
3234,60,,1,4288.93,Broken Frame
3235,37,,1,3189.54,Defective Component
3236,30,,1,4524,Broken Frame
3237,61,91,1,4450.94,Broken Frame
3238,43,,1,3199,Faulty Brake
3239,39,,1,5562.93,Defective Component
3240,60,,1,4238.94,Wrong Size
3241,47,,1,4260.13,Faulty Brake
3242,58,,1,3976.43,Fork Issue / Leaking
3243,45,,1,5029.7,Customer Changed Mind
3244,3,,1,5765.7,Warranty Replacement
3245,67,,1,3799,Customer Changed Mind
3246,59,,1,4982.82,Defective Component
3247,59,210,1,4924.75,Paint Defect
3248,51,,1,3673.99,Damaged in Shipping
3249,48,,1,5717.37,Wheel Failure
3250,11,,1,4982,Broken Frame
3251,29,126,1,4026.94,Damaged in Shipping
3252,7,,1,4471.99,Warranty Replacement
3253,20,,1,4218.95,Wrong Size
3254,40,,1,4503.43,Broken Frame
3255,34,,1,6252.94,Paint Defect
3256,49,252,1,5018.23,Faulty Brake
3257,63,,1,1924,Broken Frame
3258,21,,1,6132.44,Paint Defect
3259,25,,1,4941.03,Broken Frame
3260,53,,1,8019.6,Defective Component
3261,24,,1,7935.43,Warranty Replacement
3262,66,,1,3545.16,Paint Defect
3263,14,,1,8460,Defective Component
3264,66,,1,3619.94,Wheel Failure
3265,1,,1,6311.93,Warranty Replacement
3266,50,,1,5974.64,Customer Changed Mind
3267,23,,1,4717.93,Broken Frame
3268,51,,1,3820.95,Customer Changed Mind
3269,34,,1,5899,Damaged in Shipping
3270,59,,1,4965.4,Paint Defect
3271,61,,1,4440.44,Paint Defect
3272,27,,1,4481.67,Broken Frame
3273,12,,1,5898.75,Paint Defect
3274,3,,1,5828.94,Fork Issue / Leaking
3275,19,,1,4439.13,Wrong Size
3276,33,,1,5085.6,Faulty Brake
3277,3,124,1,5828.94,Paint Defect
3278,54,71,1,5995.79,Wheel Failure
3279,1,125,1,6273.59,Wrong Size
3280,8,,1,6794.27,Paint Defect
3281,65,,1,4576,Faulty Brake
3282,19,,1,4432.75,Warranty Replacement
3283,49,,1,4959.74,Faulty Brake
3284,2,,1,3500,Paint Defect
3285,27,,1,4523.95,Faulty Brake
3286,11,,1,4927.95,Paint Defect
3287,7,279,1,4508.54,Paint Defect
3288,13,182,1,6177,Paint Defect
3289,28,,1,4159.99,Damaged in Shipping
3290,65,,1,4576,Damaged in Shipping
3291,45,,1,5005.98,Warranty Replacement
3292,28,,1,4159.99,Damaged in Shipping
3293,62,32,1,6615.45,Wrong Size
3294,20,,1,3999,Faulty Brake
3295,18,,1,4431,Damaged in Shipping
3296,11,,1,5029,Broken Frame
3297,55,,1,3417.67,Defective Component
3298,55,77,1,3337.44,Wheel Failure
3299,6,,1,2073.81,Wheel Failure
3300,42,,1,5317.5,Defective Component
3301,44,168,1,6650.8,Broken Frame
3302,20,,1,4288.93,Faulty Brake
3303,3,167,1,5848.19,Broken Frame
3304,46,112,1,5615.22,Damaged in Shipping
3305,4,65,1,4022.29,Wrong Size
3306,34,,1,6311.93,Defective Component
3307,1,,1,6134.96,Damaged in Shipping
3308,43,,1,3430.93,Wrong Size
3309,47,118,1,4300.32,Defective Component
3310,25,,1,5083.56,Faulty Brake
3311,58,,1,3963.34,Customer Changed Mind
3312,39,,1,5406.96,Faulty Brake
3313,31,,1,4449.9,Damaged in Shipping
3314,47,,1,4274.2,Wheel Failure
3315,9,,1,2934.75,Defective Component
3316,68,,1,4238.94,Customer Changed Mind
3317,2,,1,3500,Damaged in Shipping
3318,52,,1,2744.56,Paint Defect
3319,9,,1,2934.75,Damaged in Shipping
3320,59,,1,4924.75,Paint Defect
3321,56,,1,4757.27,Paint Defect
3322,51,,1,3879.73,Paint Defect
3323,41,,1,4599.93,Defective Component
3324,30,,1,4589.25,Customer Changed Mind
3325,11,,1,5040.75,Warranty Replacement
3326,48,,1,5698.55,Broken Frame
3327,58,,1,3739,Faulty Brake
3328,19,,1,4439.13,Paint Defect
3329,64,44,1,3600,Defective Component
3330,57,,1,2319.95,Warranty Replacement
3331,35,,1,4176.96,Fork Issue / Leaking
3332,54,,1,5995.79,Faulty Brake
3333,22,,1,7868.84,Customer Changed Mind
3334,54,,1,5995.79,Wrong Size
3335,44,,1,6778.7,Broken Frame
3336,44,,1,6753.12,Broken Frame
3337,17,222,1,5666.61,Faulty Brake
3338,34,,1,6223.45,Damaged in Shipping
3339,29,,1,4026.94,Broken Frame
3340,43,,1,3390.94,Broken Frame
3341,25,,1,4750.99,Warranty Replacement
3342,47,54,1,4209.89,Paint Defect
3343,67,,1,4045.94,Fork Issue / Leaking
3344,28,,1,4239.99,Broken Frame
3345,14,,1,8480,Damaged in Shipping
3346,16,250,1,5641.03,Warranty Replacement
3347,37,,1,3189.54,Damaged in Shipping
3348,35,,1,4238.94,Warranty Replacement
3349,40,,1,4199,Fork Issue / Leaking
3350,55,,1,3417.67,Paint Defect
3351,60,,1,4238.94,Wheel Failure
3352,48,,1,5636.73,Defective Component
3353,48,,1,5591.03,Warranty Replacement
3354,60,,1,4278.93,Damaged in Shipping
3355,23,,1,4662.94,Faulty Brake
3356,17,,1,5600.41,Paint Defect
3357,48,,1,5725.43,Wheel Failure
3358,14,,1,8448,Wrong Size
3359,22,,1,7907.68,Fork Issue / Leaking
3360,40,277,1,4450.94,Fork Issue / Leaking
3361,13,152,1,6032,Wheel Failure
3362,39,,1,5510.94,Fork Issue / Leaking
3363,19,78,1,4250,Customer Changed Mind
3364,11,,1,5040.75,Wrong Size
3365,8,,1,6852.59,Warranty Replacement
3366,21,,1,5799,Damaged in Shipping
3367,57,,1,2330.94,Wrong Size
3368,49,,1,4866.16,Defective Component
3369,65,,1,4708,Fork Issue / Leaking
3370,35,,1,4238.94,Wrong Size
3371,55,,1,3401.62,Wheel Failure
3372,7,165,1,4611.74,Paint Defect
3373,32,,1,4699.21,Damaged in Shipping
3374,39,,1,5406.96,Broken Frame
3375,37,,1,3129.36,Fork Issue / Leaking
3376,30,,1,4589.25,Customer Changed Mind
3377,7,,1,4540.79,Faulty Brake
3378,42,,1,5300,Fork Issue / Leaking
3379,62,,1,6646.65,Fork Issue / Leaking
3380,57,,1,2286.96,Paint Defect
3381,68,85,1,4158.96,Defective Component
3382,51,,1,3931.17,Wheel Failure
3383,16,,1,5561.95,Damaged in Shipping
3384,48,180,1,5591.03,Broken Frame
3385,37,,1,3204.59,Wheel Failure
3386,53,,1,7868.29,Wrong Size
3387,58,,1,3944.65,Customer Changed Mind
3388,28,,1,4159.99,Customer Changed Mind
3389,27,,1,4460.53,Fork Issue / Leaking
3390,18,,1,4368,Damaged in Shipping
3391,46,,1,5615.22,Fork Issue / Leaking
3392,55,,1,3337.44,Faulty Brake
3393,56,,1,4752.76,Fork Issue / Leaking
3394,35,,1,4238.94,Warranty Replacement
3395,16,115,1,5271.99,Defective Component
3396,1,146,1,6304.56,Damaged in Shipping
3397,25,,1,5036.05,Damaged in Shipping
3398,15,130,1,7699.99,Defective Component
3399,14,,1,8000,Fork Issue / Leaking
3400,45,,1,4956.15,Broken Frame
3401,16,,1,5614.67,Wheel Failure
3402,23,53,1,4574.96,Wrong Size
3403,17,,1,5613.65,Fork Issue / Leaking
3404,27,121,1,4523.95,Fork Issue / Leaking
3405,11,,1,4982,Customer Changed Mind
3406,13,,1,6148,Fork Issue / Leaking
3407,2,,1,3500,Fork Issue / Leaking
3408,25,,1,4981.41,Damaged in Shipping
3409,24,,1,7824.44,Customer Changed Mind
3410,33,,1,5122.01,Damaged in Shipping
3411,31,,1,4627.9,Defective Component
3412,46,,1,5717.37,Fork Issue / Leaking
3413,23,,1,4640.95,Wrong Size
3414,64,,1,3816,Customer Changed Mind
3415,42,,1,5000,Customer Changed Mind
3416,27,,1,4502.81,Defective Component
3417,42,,1,5000,Defective Component
3418,56,,1,4723.48,Warranty Replacement
3419,65,250,1,4664,Damaged in Shipping
3420,53,,1,8019.6,Defective Component
3421,6,,1,2044.56,Broken Frame
3422,65,,1,4664,Paint Defect
3423,17,,1,5587.17,Warranty Replacement
3424,69,,1,4192.95,Customer Changed Mind
3425,25,,1,4941.03,Defective Component
3426,49,,1,4948.04,Customer Changed Mind
3427,23,,1,4574.96,Wrong Size
3428,41,,1,4470.96,Faulty Brake
3429,43,,1,3199,Faulty Brake
3430,63,,1,1850,Faulty Brake
3431,32,,1,4499,Broken Frame
3432,64,,1,3798,Customer Changed Mind
3433,5,32,1,3707.25,Warranty Replacement
3434,45,,1,4934.8,Defective Component
3435,48,,1,5677.05,Fork Issue / Leaking
3436,53,,1,8000.69,Paint Defect
3437,66,,1,3545.16,Warranty Replacement
3438,36,,1,3572.2,Damaged in Shipping
3439,24,,1,7916.93,Damaged in Shipping
3440,49,,1,4983.14,Defective Component
3441,30,,1,4543.58,Customer Changed Mind
3442,66,,1,3632.68,Warranty Replacement
3443,59,,1,4901.52,Fork Issue / Leaking
3444,59,,1,4645.99,Warranty Replacement
3445,7,,1,4573.04,Wheel Failure
3446,37,76,1,3204.59,Paint Defect
3447,14,,1,8320,Wrong Size
3448,67,,1,4045.94,Defective Component
3449,56,,1,4797.81,Paint Defect
3450,31,,1,4449.9,Paint Defect
3451,67,199,1,4011.74,Broken Frame
3452,59,261,1,4924.75,Fork Issue / Leaking
3453,15,,1,8131.19,Paint Defect
3454,57,,1,2305.65,Paint Defect
3455,41,,1,4556.94,Paint Defect
3456,35,,1,4238.94,Warranty Replacement
3457,45,,1,4934.8,Paint Defect
3458,50,,1,5876.46,Warranty Replacement
3459,47,,1,4300.32,Damaged in Shipping
3460,30,218,1,4611,Defective Component
3461,41,,1,4556.94,Fork Issue / Leaking
3462,61,,1,4366.96,Wrong Size
3463,60,265,1,3999,Fork Issue / Leaking
3464,50,,1,5946.59,Faulty Brake
3465,1,,1,6326.68,Paint Defect
3466,46,,1,5671.67,Damaged in Shipping
3467,43,,1,3402.14,Customer Changed Mind
3468,61,,1,4450.94,Paint Defect
3469,58,,1,3963.34,Fork Issue / Leaking
3470,41,,1,4556.94,Defective Component
3471,26,60,1,3200.35,Warranty Replacement
3472,54,241,1,5967.51,Paint Defect
3473,59,,1,4982.82,Damaged in Shipping
3474,19,,1,4526.25,Wrong Size
3475,14,,1,8320,Customer Changed Mind
3476,56,,1,4698.7,Warranty Replacement
3477,18,,1,4452,Damaged in Shipping
3478,59,,1,4924.75,Wrong Size
3479,17,31,1,5295.9,Broken Frame
3480,24,,1,7728.26,Wrong Size
3481,2,,1,3753.75,Warranty Replacement
3482,32,,1,4717.2,Faulty Brake
3483,23,,1,4574.96,Wheel Failure
3484,32,265,1,4768.94,Faulty Brake
3485,26,206,1,3274.65,Wheel Failure
3486,50,21,1,5918.54,Paint Defect
3487,65,,1,4613.4,Faulty Brake
3488,32,120,1,4499,Broken Frame
3489,69,,1,4238.94,Defective Component
3490,27,106,1,4433.05,Fork Issue / Leaking
3491,65,,1,4664,Customer Changed Mind
3492,59,,1,4924.75,Fork Issue / Leaking
3493,45,,1,5077.15,Damaged in Shipping
3494,60,,1,4238.94,Paint Defect
3495,35,,1,4278.93,Damaged in Shipping
3496,44,,1,6395,Wrong Size
3497,43,,1,3336.56,Defective Component
3498,39,183,1,5430.36,Warranty Replacement
3499,7,,1,4600.99,Broken Frame
3500,65,273,1,4664,Damaged in Shipping
3501,41,,1,4470.96,Damaged in Shipping
3502,33,,1,5071.04,Wheel Failure
3503,24,,1,7399,Fork Issue / Leaking
3504,23,,1,4640.95,Damaged in Shipping
3505,30,,1,4589.25,Defective Component
3506,48,56,1,5615.22,Wheel Failure
3507,24,,1,7824.44,Warranty Replacement
3508,25,,1,4962.41,Paint Defect
3509,38,,1,4706.93,Wrong Size
3510,29,,1,4026.94,Customer Changed Mind
3511,34,,1,5899,Wheel Failure
3512,66,,1,3619.94,Fork Issue / Leaking
3513,28,,1,4177.99,Defective Component
3514,39,,1,5406.96,Faulty Brake
3515,47,83,1,4260.13,Warranty Replacement
3516,60,,1,4222.94,Fork Issue / Leaking
3517,56,,1,4504.99,Paint Defect
3518,20,,1,3999,Wheel Failure
3519,56,,1,4685.19,Fork Issue / Leaking
3520,34,154,1,5899,Defective Component
3521,58,,1,3888.56,Customer Changed Mind
3522,19,,1,4505,Warranty Replacement
3523,21,,1,6132.44,Damaged in Shipping
3524,17,,1,5507.74,Broken Frame
3525,13,,1,6124.8,Faulty Brake
3526,49,,1,4976.12,Wheel Failure
3527,7,,1,4579.49,Defective Component
3528,22,,1,7813.34,Wrong Size
3529,1,,1,6252.94,Defective Component
3530,68,,1,4278.93,Faulty Brake
3531,57,,1,2350.18,Fork Issue / Leaking
3532,50,,1,5834.39,Warranty Replacement
3533,11,,1,5029,Faulty Brake
3534,32,,1,4499,Warranty Replacement
3535,6,,1,2066.99,Defective Component
3536,4,,1,4050.86,Broken Frame
3537,15,,1,7699.99,Warranty Replacement
3538,42,,1,5222.5,Damaged in Shipping
3539,22,,1,7399,Fork Issue / Leaking
3540,23,,1,4574.96,Broken Frame
3541,65,,1,4664,Fork Issue / Leaking
3542,23,,1,4684.94,Wheel Failure
3543,10,,1,5468.68,Warranty Replacement
3544,56,,1,4698.7,Warranty Replacement
3545,58,,1,3888.56,Fork Issue / Leaking
3546,66,,1,3545.16,Defective Component
3547,64,,1,3774.6,Wheel Failure
3548,34,,1,6223.45,Faulty Brake
3549,25,99,1,5059.8,Wrong Size
3550,39,,1,5406.96,Wrong Size
3551,14,,1,8480,Broken Frame
3552,50,,1,5932.56,Paint Defect
3553,6,,1,2027.99,Faulty Brake
3554,33,199,1,5170.56,Defective Component
3555,16,251,1,5654.21,Fork Issue / Leaking
3556,24,128,1,7694.96,Customer Changed Mind
3557,34,,1,6223.45,Broken Frame
3558,29,,1,4060.18,Faulty Brake
3559,47,73,1,4274.2,Defective Component
3560,33,,1,4854.99,Wrong Size
3561,26,217,1,3274.65,Fork Issue / Leaking
3562,47,,1,4260.13,Damaged in Shipping
3563,66,,1,3585.95,Wrong Size
3564,35,,1,4252.94,Paint Defect
3565,37,31,1,3189.54,Warranty Replacement
3566,59,57,1,4965.4,Defective Component
3567,1,95,1,6134.96,Paint Defect
3568,6,,1,1949.99,Paint Defect
3569,3,,1,5499,Warranty Replacement
3570,14,,1,8480,Paint Defect
3571,68,244,1,4238.94,Broken Frame
3572,36,134,1,3504.8,Wheel Failure
3573,22,,1,7907.68,Damaged in Shipping
3574,19,,1,4505,Fork Issue / Leaking
3575,4,,1,4070.86,Wrong Size
3576,22,,1,7842.94,Customer Changed Mind
3577,48,,1,5591.03,Paint Defect
3578,29,,1,3799,Faulty Brake
3579,3,,1,5856.44,Customer Changed Mind
3580,18,,1,4494,Warranty Replacement
3581,50,,1,5876.46,Wrong Size
3582,14,,1,8460,Customer Changed Mind
3583,35,,1,3999,Wrong Size
3584,67,,1,4045.94,Broken Frame
3585,6,244,1,2073.81,Paint Defect
3586,21,,1,6146.94,Fork Issue / Leaking
3587,35,,1,4238.94,Wheel Failure
3588,66,,1,3594.44,Wheel Failure
3589,1,,1,6134.96,Fork Issue / Leaking
3590,49,,1,4959.74,Customer Changed Mind
3591,19,,1,4250,Wrong Size
3592,16,,1,5588.31,Defective Component
3593,35,,1,3999,Broken Frame
3594,69,,1,4158.96,Wrong Size
3595,53,,1,7932.59,Wrong Size
3596,49,,1,4959.74,Damaged in Shipping
3597,55,,1,3385.58,Warranty Replacement
3598,51,256,1,3876.06,Warranty Replacement
3599,14,133,1,8000,Paint Defect
3600,36,,1,3558.72,Broken Frame
3601,61,,1,4366.96,Wheel Failure
3602,32,,1,4678.96,Fork Issue / Leaking
3603,20,,1,4238.94,Damaged in Shipping
3604,9,,1,2980.94,Faulty Brake
3605,24,145,1,7813.34,Customer Changed Mind
3606,57,249,1,2352.93,Paint Defect
3607,48,,1,5717.37,Faulty Brake
3608,37,,1,3129.36,Broken Frame
3609,6,18,1,2066.99,Broken Frame
3610,40,,1,4440.44,Warranty Replacement
3611,44,,1,6705.16,Paint Defect
3612,20,277,1,4278.93,Fork Issue / Leaking
3613,21,,1,6030.96,Paint Defect
3614,41,,1,4483.86,Wrong Size
3615,60,152,1,4258.94,Damaged in Shipping
3616,18,,1,4504.5,Damaged in Shipping
3617,37,,1,3204.59,Wrong Size
3618,45,,1,4934.8,Wrong Size
3619,10,,1,5379.45,Defective Component
3620,42,,1,5325,Wrong Size
3621,54,69,1,5995.79,Broken Frame
3622,64,,1,3754.8,Fork Issue / Leaking
3623,64,,1,3754.8,Damaged in Shipping
3624,35,,1,3999,Warranty Replacement
3625,63,,1,1984.13,Faulty Brake
3626,41,122,1,4535.45,Wrong Size
3627,64,,1,3600,Broken Frame
3628,43,,1,3382.94,Customer Changed Mind
3629,52,,1,2797.34,Wrong Size
3630,14,129,1,8000,Broken Frame
3631,69,234,1,4278.93,Wrong Size
3632,2,153,1,3740.63,Defective Component
3633,42,,1,5300,Broken Frame
3634,56,,1,4775.29,Fork Issue / Leaking
3635,6,,1,2066.99,Broken Frame
3636,62,,1,6615.45,Fork Issue / Leaking
3637,6,,1,2044.56,Customer Changed Mind
3638,47,33,1,4260.13,Fork Issue / Leaking
3639,39,28,1,5422.56,Fork Issue / Leaking
3640,23,,1,4588.16,Customer Changed Mind
3641,8,9,1,6852.59,Wheel Failure
3642,12,,1,5857.5,Warranty Replacement
3643,52,,1,2752.48,Broken Frame
3644,13,,1,6119,Damaged in Shipping
3645,29,,1,3950.96,Defective Component
3646,59,,1,4866.67,Faulty Brake
3647,24,,1,7399,Paint Defect
3648,29,268,1,3950.96,Customer Changed Mind
3649,13,,1,6032,Customer Changed Mind
3650,42,78,1,5200,Damaged in Shipping
3651,32,,1,4750.94,Fork Issue / Leaking
3652,64,,1,3744,Broken Frame
3653,66,,1,3645.43,Customer Changed Mind
3654,23,,1,4574.96,Fork Issue / Leaking
3655,64,,1,3861,Defective Component
3656,24,,1,7399,Paint Defect
3657,41,,1,4470.96,Customer Changed Mind
3658,26,92,1,3200.35,Broken Frame
3659,38,,1,4651.94,Fork Issue / Leaking
