ord_id,prod_id,quantity,line_total
7379019,8,3,19439.97
7379019,29,1,3799.0
7379020,60,1,4598.85
7379020,31,3,15352.15
7379020,8,3,22355.97
7379020,52,3,9104.55
7379021,21,1,6378.9
7379022,58,2,7478.0
7379023,29,3,11397.0
7379023,23,2,8798.0
7379023,50,3,16829.97
7379023,14,1,8000.0
7379023,13,2,11600.0
7379024,65,2,8800.0
7379025,61,1,4199.0
7379025,3,2,10998.0
7379025,33,1,4854.99
7379026,68,1,3999.0
7379026,62,3,18722.97
7379027,56,1,5180.74
7379027,23,2,10117.7
7379027,14,1,9200.0
7379027,13,2,13340.0
7379028,13,1,5800.0
7379028,41,1,4299.0
7379028,59,3,13937.97
7379028,67,3,11397.0
7379029,38,3,13197.0
7379029,29,1,3799.0
7379030,62,2,12481.98
7379030,65,3,13200.0
7379030,48,3,16127.97
7379030,4,3,11426.97
7379031,40,3,14486.55
7379031,47,2,9243.68
7379031,67,3,13106.55
7379032,24,2,16277.8
7379032,66,2,7477.8
7379032,42,1,5500.0
7379032,19,1,4675.0
7379032,2,3,11550.0
7379033,3,2,10998.0
7379033,56,3,13514.97
7379034,19,1,4675.0
7379035,62,3,18722.97
7379036,28,2,7999.98
7379037,25,2,9501.98
7379038,29,2,7598.0
7379039,34,2,11798.0
7379039,19,3,12750.0
7379039,14,3,24000.0
7379040,54,3,19514.61
7379040,65,2,10120.0
7379041,22,3,25526.55
7379041,14,1,9200.0
7379041,30,2,10005.0
7379041,60,1,4598.85
7379042,62,1,6865.09
7379042,2,2,7700.0
7379042,9,1,3078.9
7379042,23,2,9677.8
7379043,19,3,12750.0
7379043,47,1,4018.99
7379043,3,2,10998.0
7379043,7,1,4299.99
7379044,13,3,17400.0
7379044,35,2,7998.0
7379044,12,2,11000.0
7379044,9,1,2799.0
7379045,42,2,11000.0
7379045,57,3,7256.7
7379046,8,3,19439.97
7379046,11,1,4700.0
7379046,52,2,5278.0
7379046,9,1,2799.0
7379047,49,2,9358.0
7379047,52,3,7917.0
7379047,8,3,19439.97
7379047,45,1,4745.0
7379047,29,2,7598.0
7379048,40,3,12597.0
7379048,38,1,4399.0
7379048,61,1,4199.0
7379048,54,2,11312.82
7379048,48,1,5375.99
7379049,22,2,17017.7
7379050,41,1,4299.0
7379050,18,1,4200.0
7379051,57,3,6597.0
7379051,40,1,4199.0
7379051,20,1,3999.0
7379052,57,2,4837.8
7379052,11,2,10340.0
7379053,11,3,14100.0
7379053,60,1,3999.0
7379053,14,2,16000.0
7379053,27,3,12683.97
7379054,51,3,11021.97
7379054,29,3,11397.0
7379054,45,3,14235.0
7379054,67,3,11397.0
7379054,61,1,4199.0
7379055,43,1,3199.0
7379056,61,3,12597.0
7379057,10,3,16826.7
7379057,59,3,15331.77
7379057,67,1,4178.9
7379057,9,2,6157.8
7379057,65,3,14520.0
7379058,50,1,5609.99
7379058,52,1,2639.0
7379058,31,1,4449.9
7379058,44,2,12790.0
7379059,40,1,4199.0
7379059,26,2,6128.0
7379060,65,2,10120.0
7379060,63,1,2127.5
7379060,67,2,8737.7
7379061,66,1,3908.85
7379061,50,1,6451.49
7379062,53,3,26101.53
7379062,5,1,4003.14
7379063,14,2,16000.0
7379064,24,1,7399.0
7379064,48,3,16127.97
7379064,28,2,7999.98
7379064,52,3,7917.0
7379065,52,3,9104.55
7379065,7,3,14834.97
7379066,64,1,3960.0
7379066,67,2,8357.8
7379067,20,2,7998.0
7379067,55,3,9627.24
7379068,13,2,11600.0
7379068,42,1,5000.0
7379068,14,2,16000.0
7379069,34,1,5899.0
7379070,26,2,7047.2
7379070,35,3,13796.55
7379070,24,1,8508.85
7379070,43,1,3678.85
7379071,29,2,7598.0
7379071,42,1,5000.0
7379071,15,2,15399.98
7379071,31,1,4449.9
7379071,30,1,4350.0
7379072,24,3,22197.0
7379072,63,2,3700.0
7379072,30,1,4350.0
7379072,8,1,6479.99
7379072,66,2,6798.0
7379073,23,2,8798.0
7379073,10,2,10198.0
7379074,6,3,6434.97
7379074,40,2,9237.8
7379074,53,2,16644.45
7379074,47,3,13262.67
7379075,21,3,20006.55
7379075,40,2,9657.7
7379076,60,3,11997.0
7379076,3,1,5499.0
7379076,57,2,4398.0
7379076,64,1,3600.0
7379077,46,3,17740.77
7379077,55,1,3529.99
7379077,12,1,6050.0
7379078,51,2,8450.18
7379078,56,2,10361.48
7379078,29,1,4368.85
7379079,49,3,14037.0
7379079,35,1,3999.0
7379079,7,1,4299.99
7379079,32,3,13497.0
7379080,53,2,15131.32
7379080,45,1,4745.0
7379080,51,2,7347.98
7379080,1,3,17697.0
7379081,11,2,9400.0
7379081,4,1,3808.99
7379081,15,3,23099.97
7379082,64,3,11880.0
7379082,40,2,9237.8
7379083,33,2,9709.98
7379083,47,1,4018.99
7379083,6,1,1949.99
7379083,63,1,1850.0
7379084,60,1,4398.9
7379084,40,2,9237.8
7379085,11,1,5170.0
7379086,19,3,12750.0
7379086,39,1,5199.0
7379086,47,2,8037.98
7379086,48,1,5375.99
7379087,34,3,20351.55
7379087,64,1,4140.0
7379087,12,3,18975.0
7379088,2,2,7000.0
7379089,32,3,13497.0
7379089,51,3,11021.97
7379090,56,2,9910.98
7379090,34,2,12977.8
7379090,41,1,4728.9
7379090,50,1,6170.99
7379090,49,1,5146.9
7379091,61,2,9237.8
7379091,54,1,6222.05
7379091,53,3,24966.68
7379091,15,1,8469.99
7379091,29,2,8357.8
7379092,35,3,11997.0
7379092,34,3,17697.0
7379092,11,1,4700.0
7379092,8,3,19439.97
7379092,38,1,4399.0
7379093,67,1,4368.85
7379093,51,3,12675.27
7379094,63,3,6382.5
7379095,57,2,4398.0
7379095,33,1,4854.99
7379096,36,2,7751.0
7379096,5,2,8006.28
7379096,55,2,7380.88
7379097,42,1,5000.0
7379097,12,3,16500.0
7379097,33,3,14564.97
7379097,50,2,11219.98
7379098,29,3,11397.0
7379098,30,2,8700.0
7379098,66,2,6798.0
7379098,18,1,4200.0
7379098,68,2,7998.0
7379099,6,1,1949.99
7379100,30,3,15007.5
7379100,17,1,6090.28
7379100,3,1,6323.85
7379100,8,3,22355.97
7379101,68,2,8797.8
7379101,42,2,11000.0
7379101,17,2,11650.98
7379101,29,3,12536.7
7379102,24,1,7399.0
7379102,30,2,8700.0
7379102,15,2,15399.98
7379102,4,2,7617.98
7379102,12,1,5500.0
7379103,26,3,9192.0
7379103,30,3,13050.0
7379103,45,3,14235.0
7379103,40,1,4199.0
7379104,25,1,5226.09
7379105,68,2,7998.0
7379105,64,2,7200.0
7379105,38,1,4399.0
7379106,10,1,5863.85
7379107,50,3,18512.97
7379108,56,3,13514.97
7379108,21,1,5799.0
7379108,25,3,14252.97
7379108,69,2,7998.0
7379109,12,3,18975.0
7379110,34,1,5899.0
7379110,5,2,6961.98
7379111,4,1,4380.34
7379111,30,3,15007.5
7379111,60,2,9197.7
7379111,61,3,14486.55
7379111,28,3,13799.97
7379112,14,1,8800.0
7379112,28,3,13199.97
7379112,12,1,6050.0
7379112,52,1,2902.9
7379113,47,1,4420.89
7379113,36,3,11121.0
7379113,33,1,5340.49
7379113,5,3,11487.27
7379114,43,2,6398.0
7379114,8,2,12959.98
7379115,42,2,11500.0
7379115,63,1,2127.5
7379115,47,3,13865.52
7379116,4,2,7617.98
7379116,62,3,18722.97
7379116,44,3,19185.0
7379117,20,2,7998.0
7379117,43,1,3199.0
7379117,25,1,4750.99
7379117,46,1,5375.99
7379117,23,1,4399.0
7379118,58,1,3739.0
7379119,12,2,11000.0
7379119,53,1,7565.66
7379119,47,1,4018.99
7379119,26,1,3064.0
7379119,65,3,13200.0
7379120,19,3,12750.0
7379120,55,1,3209.08
7379120,22,1,7399.0
7379120,21,1,5799.0
7379121,31,2,9789.78
7379121,2,1,3850.0
7379121,39,1,5718.9
7379122,43,1,3678.85
7379122,34,3,20351.55
7379122,20,2,9197.7
7379122,45,2,10913.5
7379122,36,2,7751.0
7379123,55,2,6418.16
7379123,28,3,11999.97
7379123,27,3,12683.97
7379123,46,1,5375.99
7379124,69,2,8797.8
7379125,5,2,6961.98
7379125,67,2,7598.0
7379126,22,3,25526.55
7379126,23,2,10117.7
7379126,36,2,7751.0
7379127,31,2,10234.77
7379127,62,1,7177.14
7379127,49,2,10761.7
7379127,54,2,13009.74
7379128,47,2,8037.98
7379128,34,2,11798.0
7379128,50,1,5609.99
7379128,49,3,14037.0
7379129,49,1,5146.9
7379129,51,1,4041.39
7379129,34,1,6488.9
7379129,48,3,17740.77
7379130,19,3,12750.0
7379131,31,3,13349.7
7379131,28,3,11999.97
7379131,27,1,4227.99
7379132,24,2,17017.7
7379132,12,1,6325.0
7379133,48,1,5375.99
7379133,40,3,12597.0
7379134,51,3,11021.97
7379134,30,3,13050.0
7379135,16,1,5271.99
7379135,65,1,4400.0
7379135,40,1,4199.0
7379135,69,2,7998.0
7379135,52,3,7917.0
7379136,11,3,16215.0
7379136,1,2,13567.7
7379136,9,3,9656.55
7379136,41,2,9887.7
7379137,33,2,9709.98
7379137,35,1,3999.0
7379137,22,2,14798.0
7379138,45,1,4745.0
7379138,46,2,10751.98
7379138,14,2,16000.0
7379139,20,3,13196.7
7379140,63,3,6382.5
7379140,31,3,15352.15
7379141,59,2,9291.98
7379141,51,1,3673.99
7379141,29,3,11397.0
7379141,38,3,13197.0
7379142,18,1,4200.0
7379142,66,3,10197.0
7379142,69,1,3999.0
7379143,21,1,5799.0
7379143,50,2,11219.98
7379143,31,2,8899.8
7379143,23,1,4399.0
7379143,51,2,7347.98
7379144,47,3,12056.97
7379144,7,1,4299.99
7379144,33,3,14564.97
7379144,66,2,6798.0
7379144,28,2,7999.98
7379145,25,3,14252.97
7379146,62,1,6865.09
7379147,58,2,8225.8
7379147,63,3,6105.0
7379147,28,1,4399.99
7379148,67,1,4178.9
7379148,13,3,19140.0
7379149,35,3,11997.0
7379150,30,2,10005.0
7379151,18,3,12600.0
7379151,10,3,15297.0
7379151,25,1,4750.99
7379151,36,1,3370.0
7379152,62,1,7177.14
7379153,27,3,13952.37
7379153,29,1,4178.9
7379153,51,3,12124.17
7379153,41,2,9457.8
7379153,49,3,15440.7
7379154,41,2,8598.0
7379155,6,2,4289.98
7379155,1,1,6488.9
7379155,52,2,5805.8
7379155,26,2,6740.8
7379156,51,2,7347.98
7379156,33,2,9709.98
7379156,39,2,10398.0
7379156,35,2,7998.0
7379157,51,1,4041.39
7379157,24,3,24416.7
7379158,20,1,3999.0
7379158,51,2,7347.98
7379158,40,1,4199.0
7379158,15,2,15399.98
7379158,38,2,8798.0
7379159,36,2,6740.0
7379159,47,1,4018.99
7379159,21,3,17397.0
7379160,66,2,7817.7
7379160,16,3,18188.37
7379160,5,2,8006.28
7379160,27,2,9724.38
7379160,35,3,13796.55
7379161,23,1,4399.0
7379161,12,2,11000.0
7379161,17,2,10591.8
7379161,1,1,5899.0
7379162,44,2,14708.5
7379162,51,3,12675.27
7379163,51,2,7347.98
7379163,41,1,4299.0
7379163,3,1,5499.0
7379164,1,3,19466.7
7379164,2,1,3850.0
7379164,52,3,8708.7
7379165,49,3,15440.7
7379165,11,1,5170.0
7379165,50,2,12341.98
7379166,31,3,13349.7
7379166,65,3,13200.0
7379167,47,3,12056.97
7379168,39,1,5199.0
7379169,28,2,7999.98
7379169,2,2,7000.0
7379169,17,1,5295.9
7379170,50,3,16829.97
7379170,4,2,7617.98
7379170,58,3,11217.0
7379170,13,3,17400.0
7379171,46,1,5913.59
7379172,66,1,3908.85
7379172,7,2,9889.98
7379172,62,1,7177.14
7379172,38,1,5058.85
7379172,4,2,8760.68
7379173,5,3,12009.42
7379173,28,3,13799.97
7379173,31,2,10234.77
7379173,36,1,3875.5
7379174,7,3,14189.97
7379175,61,2,9237.8
7379176,54,2,12444.1
7379176,44,3,21103.5
7379176,69,1,4398.9
7379176,55,1,3529.99
7379176,31,1,4894.89
7379177,49,2,9358.0
7379177,45,1,4745.0
7379178,26,1,3523.6
7379178,15,2,17709.98
7379178,21,1,6668.85
7379179,8,1,7127.99
7379179,12,1,6050.0
7379180,30,1,4350.0
7379180,40,3,12597.0
7379180,39,3,15597.0
7379180,49,2,9358.0
7379180,50,3,16829.97
7379181,21,3,17397.0
7379181,22,2,14798.0
7379182,60,3,11997.0
7379182,42,1,5000.0
7379182,25,2,9501.98
7379182,35,1,3999.0
7379183,6,1,1949.99
7379184,4,3,13141.02
7379184,43,1,3678.85
7379185,7,2,8599.98
7379185,52,3,7917.0
7379185,68,2,7998.0
7379186,54,3,16969.23
7379186,30,3,13050.0
7379186,15,3,23099.97
7379187,54,1,6504.87
7379187,10,2,11727.7
7379187,6,3,6727.47
7379187,62,1,7177.14
7379188,48,1,5375.99
7379188,21,1,5799.0
7379188,17,2,10591.8
7379189,62,3,18722.97
7379189,24,3,22197.0
7379190,65,1,4400.0
7379190,25,2,9501.98
7379190,64,1,3600.0
7379191,68,1,4398.9
7379191,69,2,8797.8
7379191,46,3,17740.77
7379192,41,1,4943.85
7379192,46,1,6182.39
7379192,39,1,5978.85
7379192,57,1,2528.85
7379193,63,3,5550.0
7379193,12,3,16500.0
7379193,56,3,13514.97
7379193,41,1,4299.0
7379194,11,1,5405.0
7379195,54,3,16969.23
7379196,58,1,4299.85
7379196,47,1,4621.84
7379196,68,3,13796.55
7379197,37,2,6619.8
7379198,40,3,14486.55
7379198,59,3,16028.67
7379198,49,3,16142.55
7379198,27,2,9724.38
7379198,58,2,8599.7
7379199,56,1,4504.99
7379199,43,3,9597.0
7379199,47,1,4018.99
7379199,7,3,12899.97
7379200,13,1,6670.0
7379201,12,2,12100.0
7379201,25,2,10452.18
7379201,54,3,18666.15
7379202,6,1,1949.99
7379202,40,1,4199.0
7379202,54,1,5656.41
7379203,45,1,5456.75
7379203,52,2,6069.7
7379204,62,2,12481.98
7379205,67,1,4368.85
7379205,32,3,15521.55
7379205,61,3,14486.55
7379206,23,3,13197.0
7379206,29,3,11397.0
7379206,68,2,7998.0
7379207,50,3,18512.97
7379207,40,2,9237.8
7379207,46,3,17740.77
7379207,7,3,14189.97
7379208,35,2,7998.0
7379208,10,2,10198.0
7379209,32,2,8998.0
7379210,47,1,4018.99
7379210,16,3,15815.97
7379210,21,3,17397.0
7379211,54,2,11312.82
7379211,63,1,1850.0
7379212,57,1,2199.0
7379212,38,2,8798.0
7379212,10,2,10198.0
7379212,19,3,12750.0
7379212,54,1,5656.41
7379213,23,1,4399.0
7379213,66,1,3399.0
7379213,68,3,11997.0
7379214,36,2,6740.0
7379214,52,3,7917.0
7379214,53,1,7565.66
7379214,4,1,3808.99
7379214,39,3,15597.0
7379215,24,2,14798.0
7379215,38,3,13197.0
7379215,5,1,3480.99
7379215,66,3,10197.0
7379216,14,1,8000.0
7379216,12,2,11000.0
7379216,10,3,15297.0
7379217,19,3,14025.0
7379217,8,2,14255.98
7379217,41,1,4728.9
7379217,26,2,6740.8
7379217,64,2,7920.0
7379218,2,2,7000.0
7379218,60,2,7998.0
7379218,27,3,12683.97
7379219,1,1,6783.85
7379219,20,2,9197.7
7379219,9,1,3218.85
7379219,24,1,8508.85
7379220,48,3,18547.17
7379220,20,2,9197.7
7379220,16,3,18188.37
7379220,21,1,6668.85
7379220,4,1,4380.34
7379221,18,1,4620.0
7379221,47,1,4420.89
7379222,37,2,6018.0
7379222,35,3,11997.0
7379222,1,2,11798.0
7379222,55,1,3209.08
7379223,25,1,5463.64
7379223,33,1,5583.24
7379224,49,1,4679.0
7379224,45,2,9490.0
7379224,31,1,4449.9
7379224,46,3,16127.97
7379225,38,1,4399.0
7379225,41,1,4299.0
7379225,65,3,13200.0
7379225,43,3,9597.0
7379226,21,3,17397.0
7379226,7,1,4299.99
7379226,36,2,6740.0
7379226,63,2,3700.0
7379227,64,3,11880.0
7379227,54,2,12444.1
7379227,32,2,9897.8
7379227,37,2,6619.8
7379227,20,1,4398.9
7379228,52,3,7917.0
7379229,51,3,11021.97
7379229,50,3,16829.97
7379229,44,1,6395.0
7379229,1,2,11798.0
7379229,45,2,9490.0
7379230,27,1,4862.19
7379230,36,1,3875.5
7379230,49,1,5380.85
7379230,37,2,6920.7
7379230,56,3,15542.22
7379231,1,1,6783.85
7379232,45,1,4745.0
7379232,66,3,10197.0
7379232,25,3,14252.97
7379233,49,2,9358.0
7379233,48,2,10751.98
7379233,64,3,10800.0
7379234,61,1,4828.85
7379235,63,3,5550.0
7379235,20,2,7998.0
7379235,45,3,14235.0
7379236,58,2,7478.0
7379236,50,1,5609.99
7379236,7,2,8599.98
7379236,37,3,9027.0
7379236,61,3,12597.0
7379237,14,1,8000.0
7379237,52,1,2639.0
7379237,41,2,8598.0
7379238,35,1,4598.85
7379238,50,2,12902.98
7379238,32,3,15521.55
7379239,33,1,5340.49
7379240,34,1,6783.85
7379240,21,2,13337.7
7379240,16,3,18188.37
7379240,7,1,4944.99
7379241,46,3,18547.17
7379241,21,2,13337.7
7379242,33,1,4854.99
7379242,66,2,6798.0
7379242,6,3,5849.97
7379242,13,2,11600.0
7379243,35,2,7998.0
7379244,50,3,16829.97
7379245,34,1,5899.0
7379245,53,1,7565.66
7379245,16,3,15815.97
7379246,25,3,14252.97
7379247,50,3,18512.97
7379248,9,3,8397.0
7379248,68,2,7998.0
7379248,12,3,16500.0
7379249,8,3,22355.97
7379249,52,1,3034.85
7379249,1,1,6783.85
7379249,57,2,5057.7
7379250,6,1,1949.99
7379250,51,1,3673.99
7379250,69,2,7998.0
7379251,63,3,5550.0
7379251,24,3,22197.0
7379252,12,3,18150.0
7379252,38,3,14516.7
7379252,64,1,3960.0
7379252,44,2,14069.0
7379253,46,2,10751.98
7379253,69,2,7998.0
7379253,27,3,12683.97
7379254,68,2,8797.8
7379254,50,3,18512.97
7379254,61,1,4618.9
7379255,36,2,6740.0
7379255,28,3,11999.97
7379255,3,3,16497.0
7379256,61,1,4199.0
7379256,6,3,5849.97
7379257,35,2,7998.0
7379258,18,3,12600.0
7379258,15,2,15399.98
7379258,56,1,4504.99
7379258,36,3,10110.0
7379258,67,3,11397.0
7379259,23,1,4399.0
7379259,18,2,8400.0
7379260,24,3,24416.7
7379260,57,2,4837.8
7379260,1,3,19466.7
7379260,43,2,7037.8
7379261,64,1,4140.0
7379262,3,1,5499.0
7379262,55,2,6418.16
7379262,36,2,6740.0
7379262,67,3,11397.0
7379262,5,2,6961.98
7379263,12,1,6050.0
7379263,43,2,7037.8
7379263,8,3,21383.97
7379263,5,1,3829.09
7379264,48,1,5375.99
7379264,68,3,11997.0
7379265,66,1,3738.9
7379265,46,1,5913.59
7379266,53,3,22696.98
7379266,30,1,4350.0
7379266,62,3,18722.97
7379267,1,3,17697.0
7379267,58,2,7478.0
7379268,2,1,3500.0
7379268,32,3,13497.0
7379268,22,1,7399.0
7379269,36,2,6740.0
7379269,6,2,3899.98
7379269,32,3,13497.0
7379269,28,1,3999.99
7379270,20,3,11997.0
7379270,48,2,10751.98
7379270,1,3,17697.0
7379270,64,3,10800.0
7379270,9,1,2799.0
7379271,8,2,12959.98
7379271,19,3,12750.0
7379272,67,2,7598.0
7379272,5,1,3480.99
7379272,47,1,4018.99
7379272,11,2,9400.0
7379272,16,3,15815.97
7379273,65,2,10120.0
7379273,22,1,8508.85
7379274,9,3,8397.0
7379274,22,1,7399.0
7379275,17,1,5295.9
7379275,49,1,4679.0
7379275,13,1,5800.0
7379276,52,1,2639.0
7379276,48,1,5375.99
7379276,57,3,6597.0
7379276,17,2,10591.8
7379276,43,1,3199.0
7379277,23,3,14516.7
7379278,62,3,18722.97
7379278,58,1,3739.0
7379278,63,2,3700.0
7379278,55,3,9627.24
7379278,45,1,4745.0
7379279,7,2,8599.98
7379279,19,3,12750.0
7379279,26,3,9192.0
7379279,23,3,13197.0
7379279,5,3,10442.97
7379280,51,1,3673.99
7379281,54,1,5656.41
7379282,5,3,10442.97
7379282,26,3,9192.0
7379283,36,1,3370.0
7379283,46,1,5375.99
7379283,52,3,7917.0
7379283,42,3,15000.0
7379284,15,1,7699.99
7379284,19,1,4250.0
7379284,2,1,3500.0
7379284,61,1,4199.0
7379284,21,1,5799.0
7379285,13,3,17400.0
7379285,54,2,11312.82
7379285,65,2,8800.0
7379285,62,2,12481.98
7379285,33,3,14564.97
7379286,12,3,16500.0
7379286,60,2,7998.0
7379287,28,1,4399.99
7379287,22,2,16277.8
7379287,59,1,5110.59
7379288,37,1,3009.0
7379288,27,1,4227.99
7379288,28,2,7999.98
7379289,64,2,7200.0
7379290,41,1,4299.0
7379290,62,3,18722.97
7379291,14,3,27600.0
7379291,8,3,22355.97
7379291,56,1,5180.74
7379291,39,3,17936.55
7379291,63,2,4255.0
7379292,17,2,10591.8
7379293,40,1,4199.0
7379293,51,1,3673.99
7379293,11,3,14100.0
7379293,58,1,3739.0
7379293,18,2,8400.0
7379294,49,1,5146.9
7379294,42,1,5500.0
7379294,44,1,7034.5
7379294,31,1,4894.89
7379295,47,1,4018.99
7379296,30,2,8700.0
7379296,66,3,10197.0
7379296,23,2,8798.0
7379296,10,3,15297.0
7379297,25,3,14252.97
7379297,62,2,12481.98
7379297,29,2,7598.0
7379297,2,2,7000.0
7379298,14,3,27600.0
7379298,7,1,4944.99
7379298,25,1,5463.64
7379298,52,1,3034.85
7379299,21,1,5799.0
7379299,43,2,6398.0
7379299,11,1,4700.0
7379299,34,2,11798.0
7379299,6,2,3899.98
7379300,13,1,6380.0
7379300,25,1,5226.09
7379301,60,2,9197.7
7379301,28,3,13799.97
7379301,6,1,2242.49
7379301,64,3,12420.0
7379301,67,3,13106.55
7379302,57,3,6597.0
7379302,2,3,10500.0
7379302,64,1,3600.0
7379302,68,2,7998.0
7379303,28,1,3999.99
7379304,57,3,6597.0
7379304,64,1,3600.0
7379305,51,2,7347.98
7379306,42,2,10000.0
7379306,66,1,3399.0
7379306,25,2,9501.98
7379307,40,1,4828.85
7379307,4,3,13141.02
7379307,58,2,8599.7
7379308,35,3,13196.7
7379308,47,2,8841.78
7379308,20,1,4398.9
7379309,9,2,5598.0
7379309,60,3,11997.0
7379309,10,2,10198.0
7379310,21,3,17397.0
7379310,12,3,16500.0
7379310,39,2,10398.0
7379311,68,3,13796.55
7379311,63,1,2127.5
7379311,41,1,4943.85
7379311,51,1,4225.09
7379311,46,2,12364.78
7379312,67,2,8737.7
7379312,64,2,8280.0
7379313,60,3,13796.55
7379313,7,1,4944.99
7379314,9,2,5598.0
7379314,11,2,9400.0
7379314,62,1,6240.99
7379314,27,3,12683.97
7379314,49,2,9358.0
7379315,44,1,7034.5
7379316,42,1,5000.0
7379316,12,3,16500.0
7379316,62,2,12481.98
7379317,11,3,14100.0
7379318,54,3,16969.23
7379319,19,3,12750.0
7379319,56,1,4504.99
7379320,60,1,4398.9
7379321,46,3,16127.97
7379321,33,1,4854.99
7379321,32,2,8998.0
7379322,36,1,3370.0
7379322,6,3,5849.97
7379322,61,1,4199.0
7379322,53,2,15131.32
7379323,53,1,7565.66
7379323,61,1,4199.0
7379323,11,3,14100.0
7379324,43,3,9597.0
7379324,22,2,14798.0
7379325,4,2,7617.98
7379325,35,1,3999.0
7379325,52,3,7917.0
7379326,62,3,18722.97
7379326,33,2,9709.98
7379326,53,3,22696.98
7379326,10,3,15297.0
7379326,36,1,3370.0
7379327,11,3,15510.0
7379327,49,3,15440.7
7379327,61,2,9237.8
7379327,39,1,5718.9
7379328,30,1,4350.0
7379328,69,2,7998.0
7379328,46,2,10751.98
7379328,34,2,11798.0
7379329,31,2,8899.8
7379329,65,3,13200.0
7379329,35,1,3999.0
7379329,10,1,5099.0
7379329,55,2,6418.16
7379330,61,2,8398.0
7379330,43,3,9597.0
7379330,2,1,3500.0
7379331,17,1,6090.28
7379332,42,1,5500.0
7379333,32,2,9897.8
7379333,57,1,2418.9
7379333,29,2,8357.8
7379333,68,1,4398.9
7379333,49,2,10293.8
7379334,38,1,4399.0
7379335,13,1,5800.0
7379335,49,2,9358.0
7379335,51,1,3673.99
7379335,62,1,6240.99
7379336,61,2,8398.0
7379336,6,3,5849.97
7379336,3,1,5499.0
7379336,10,2,10198.0
7379336,36,1,3370.0
7379337,35,2,8797.8
7379338,61,2,9657.7
7379338,6,2,4484.98
7379338,15,2,17709.98
7379338,19,3,14662.5
7379339,24,1,8138.9
7379339,54,1,6222.05
7379340,48,2,12364.78
7379340,31,1,5117.38
7379340,58,2,8599.7
7379340,69,2,9197.7
7379340,2,2,8050.0
7379341,3,2,12097.8
7379342,51,2,7347.98
7379343,20,3,13796.55
7379343,63,1,2127.5
7379344,21,2,11598.0
7379345,28,2,7999.98
7379345,4,2,7617.98
7379345,38,2,8798.0
7379345,47,1,4018.99
7379346,16,3,15815.97
7379347,61,1,4199.0
7379347,8,1,6479.99
7379347,15,2,15399.98
7379347,10,2,10198.0
7379347,66,1,3399.0
7379348,66,3,10197.0
7379348,30,3,13050.0
7379348,7,2,8599.98
7379348,57,1,2199.0
7379349,8,3,19439.97
7379349,9,1,2799.0
7379349,59,1,4645.99
7379349,18,1,4200.0
7379349,12,2,11000.0
7379350,24,2,14798.0
7379351,39,2,10398.0
7379351,56,3,13514.97
7379351,59,2,9291.98
7379352,38,1,4399.0
7379353,29,1,3799.0
7379353,27,2,8455.98
7379353,19,1,4250.0
7379354,28,3,11999.97
7379354,20,3,11997.0
7379355,53,2,15131.32
7379355,44,1,6395.0
7379356,50,2,12341.98
7379356,61,3,13856.7
7379356,58,2,8225.8
7379356,16,1,5799.19
7379356,9,1,3078.9
7379357,21,2,12757.8
7379357,68,2,8797.8
7379358,37,1,3460.35
7379358,47,1,4621.84
7379358,14,1,9200.0
7379359,61,1,4618.9
7379360,18,2,8400.0
7379360,20,3,11997.0
7379361,24,3,24416.7
7379361,39,3,17156.7
7379361,9,2,6157.8
7379361,34,1,6488.9
7379361,43,2,7037.8
7379362,52,3,7917.0
7379362,55,1,3209.08
7379362,21,2,11598.0
7379362,49,2,9358.0
7379363,23,3,13197.0
7379363,20,3,11997.0
7379364,53,3,24966.68
7379364,29,2,8357.8
7379364,58,1,4112.9
7379365,68,3,11997.0
7379365,24,2,14798.0
7379366,60,1,4398.9
7379366,50,3,18512.97
7379366,67,2,8357.8
7379367,68,2,9197.7
7379368,66,1,3908.85
7379368,30,2,10005.0
7379368,9,1,3218.85
7379368,35,2,9197.7
7379368,52,3,9104.55
7379369,2,2,8050.0
7379369,31,1,5117.38
7379369,48,3,18547.17
7379369,16,3,18188.37
7379370,8,3,19439.97
7379370,60,3,11997.0
7379371,66,1,3399.0
7379371,11,3,14100.0
7379371,56,1,4504.99
7379371,41,2,8598.0
7379371,53,3,22696.98
7379372,28,3,11999.97
7379372,15,2,15399.98
7379372,62,1,6240.99
7379373,24,2,14798.0
7379373,67,3,11397.0
7379373,14,3,24000.0
7379373,38,2,8798.0
7379374,55,2,6418.16
7379374,11,1,4700.0
7379374,45,3,14235.0
7379374,19,2,8500.0
7379374,9,2,5598.0
7379375,6,2,4289.98
7379375,7,1,4729.99
7379375,37,1,3309.9
7379375,31,1,4894.89
7379375,11,3,15510.0
7379376,40,3,13856.7
7379376,29,2,8357.8
7379376,24,3,24416.7
7379376,61,1,4618.9
7379376,66,1,3738.9
7379377,9,2,5598.0
7379378,10,3,15297.0
7379378,62,3,18722.97
7379378,49,3,14037.0
7379378,64,3,10800.0
7379378,34,3,17697.0
7379379,39,3,15597.0
7379379,19,3,12750.0
7379379,49,3,14037.0
7379379,60,2,7998.0
7379379,7,2,8599.98
7379380,9,1,2799.0
7379380,18,3,12600.0
7379380,8,2,12959.98
7379380,47,2,8037.98
7379381,44,2,14708.5
7379381,40,3,14486.55
7379381,34,2,13567.7
7379382,35,1,3999.0
7379383,15,3,23099.97
7379384,6,1,1949.99
7379384,3,3,16497.0
7379384,60,2,7998.0
