ord_id,ord_date,ord_tax_loc,order_tot,ord_ship_add,ord_ship_date,ord_track_num,warehouse_id,cus_id
7379868,2024-07-09,8,50067.53,True,2024-07-18,PAC742086-8,1,1121
7379869,2019-02-11,8,19614.0,True,2019-02-18,PAC166382-3,3,2360
7379870,2017-09-23,3,47063.97,True,2017-09-26,PAC889281-1,2,882
7379871,2017-09-15,3,14798.0,True,2017-09-17,PAC243672-3,3,1609
7379872,2025-05-25,14,53416.32,True,2025-06-01,PAC643013-0,2,264
7379873,2020-11-13,3,18722.97,True,2020-11-18,PAC237612-5,1,1449
7379874,2020-06-21,4,32036.7,False,2020-07-03,PAC590410-8,2,400
7379875,2024-01-27,7,39001.08,False,2024-02-05,PAC821284-5,3,583
7379876,2024-04-29,7,13340.0,True,2024-05-12,PAC826775-2,2,448
7379877,2020-02-27,6,10751.98,True,2020-03-04,PAC447034-9,1,309
7379878,2022-11-16,6,23459.67,False,2022-11-19,PAC532279-8,1,1764
7379879,2023-09-01,16,23439.77,True,2023-09-10,PAC563211-0,3,1152
7379880,2022-06-24,19,18967.29,False,2022-07-06,PAC730494-7,2,253
7379881,2018-07-19,11,29748.98,False,2018-07-30,PAC211832-5,1,902
7379882,2024-09-25,15,46499.07,True,2024-10-01,PAC596268-6,2,1217
7379883,2020-12-31,4,32024.97,False,2021-01-13,PAC763665-1,3,417
7379884,2019-11-19,8,50285.7,False,2019-11-22,PAC205075-7,3,1318
7379885,2020-07-14,4,42905.92,False,2020-07-20,PAC523308-0,2,2268
7379886,2017-05-21,16,22361.66,False,2017-06-01,PAC997415-8,2,2245
7379887,2018-04-22,2,23927.0,True,2018-05-02,PAC174873-0,3,1205
7379888,2023-08-11,15,26522.07,False,2023-08-20,PAC601129-6,3,15
7379889,2017-01-01,11,17982.66,True,2017-01-04,PAC347049-4,1,796
7379890,2020-07-01,5,13654.41,False,2020-07-11,PAC479114-9,1,1362
7379891,2020-12-06,15,20396.98,True,2020-12-12,PAC424627-6,3,1481
7379892,2017-07-23,19,22573.97,False,2017-07-25,PAC601709-8,3,2214
7379893,2025-09-22,2,33867.45,False,2025-10-02,PAC551723-2,2,2575
7379894,2019-04-23,6,23725.97,True,2019-05-02,PAC166781-0,3,1535
7379895,2020-01-16,17,27314.0,False,2020-01-27,PAC408957-8,3,834
7379896,2020-01-16,2,63972.95,True,2020-01-19,PAC926185-6,3,2011
7379897,2019-05-09,5,5598.0,True,2019-05-13,PAC835889-0,3,793
7379898,2017-01-06,20,4018.99,True,2017-01-12,PAC581342-9,3,124
7379899,2023-03-29,6,70900.44,False,2023-04-09,PAC817445-1,1,1908
7379900,2025-08-30,3,31045.4,False,2025-09-09,PAC784382-7,2,2193
7379901,2019-04-16,9,6798.0,True,2019-04-21,PAC564776-7,1,1357
7379902,2022-07-25,6,11827.18,True,2022-07-30,PAC466781-3,1,351
7379903,2023-05-15,10,39528.44,False,2023-05-26,PAC912757-7,1,887
7379904,2024-06-15,18,38186.88,True,2024-06-17,PAC518415-5,2,1278
7379905,2020-07-10,9,32211.22,False,2020-07-12,PAC899665-5,2,1481
7379906,2020-01-14,13,27101.68,True,2020-01-21,PAC854072-7,2,402
7379907,2020-02-16,9,22107.0,False,2020-02-20,PAC875035-8,2,2543
7379908,2023-01-26,19,31996.75,False,2023-02-05,PAC381307-1,2,2223
7379909,2024-02-18,18,12009.42,False,2024-02-21,PAC343965-0,3,2100
7379910,2018-11-08,8,7598.0,True,2018-11-15,PAC141284-1,1,1098
7379911,2020-04-24,3,43712.85,False,2020-05-04,PAC187738-5,1,1641
7379912,2024-12-31,20,49843.18,True,2025-01-07,PAC911185-8,1,554
7379913,2024-01-11,19,16578.58,True,2024-01-21,PAC740320-1,1,912
7379914,2025-11-05,17,58174.99,False,2025-11-17,PAC521749-1,3,1071
7379915,2023-06-30,18,49660.58,True,2023-07-02,PAC806454-7,3,2593
7379916,2020-05-28,17,18645.6,False,2020-06-09,PAC401286-4,2,1174
7379917,2021-09-30,8,20896.0,False,2021-10-03,PAC353586-7,3,306
7379918,2022-07-17,7,5805.8,True,2022-07-28,PAC961576-6,1,133
7379919,2017-10-20,2,34946.98,True,2017-10-25,PAC498028-6,1,2064
7379920,2021-01-28,8,12039.99,False,2021-02-07,PAC239866-5,2,1878
7379921,2023-01-13,7,34836.94,False,2023-01-25,PAC260210-7,2,2017
7379922,2018-09-16,16,43178.97,False,2018-09-17,PAC540369-1,2,2317
7379923,2023-10-06,18,27605.6,True,2023-10-14,PAC890401-7,2,691
7379924,2021-08-25,11,14590.8,False,2021-09-02,PAC769032-3,1,1723
7379925,2025-07-06,13,55649.63,True,2025-07-13,PAC830477-0,3,956
7379926,2017-06-08,18,39811.8,False,2017-06-18,PAC596890-1,1,1612
7379927,2019-09-16,19,6961.98,False,2019-09-17,PAC697892-0,3,2173
7379928,2021-11-27,9,26147.98,False,2021-11-29,PAC859032-6,1,2126
7379929,2020-01-05,6,55339.97,False,2020-01-18,PAC240464-6,1,1873
7379930,2023-02-01,5,53311.26,True,2023-02-02,PAC455497-3,2,1461
7379931,2023-07-17,5,38936.68,False,2023-07-24,PAC355076-2,2,1336
7379932,2018-01-18,18,3209.08,True,2018-01-29,PAC335745-7,1,1629
7379933,2020-11-23,19,21376.99,False,2020-12-02,PAC272513-0,3,1467
7379934,2020-11-16,19,39547.96,True,2020-11-18,PAC240742-1,3,1439
7379935,2020-04-22,8,36065.0,False,2020-04-28,PAC814106-6,1,477
7379936,2025-04-26,13,3908.85,True,2025-04-30,PAC356942-4,2,603
7379937,2024-03-29,14,42129.36,True,2024-03-31,PAC701581-1,1,959
7379938,2022-11-29,6,33808.5,False,2022-12-08,PAC368033-1,1,1196
7379939,2023-02-01,20,34933.78,False,2023-02-05,PAC350318-3,2,2434
7379940,2020-09-07,10,29545.98,True,2020-09-09,PAC273630-4,3,2080
7379941,2025-03-12,5,24214.85,True,2025-03-16,PAC574408-7,2,1813
7379942,2022-11-19,8,23242.96,False,2022-11-25,PAC942039-2,3,2384
7379943,2023-03-28,6,49151.3,False,2023-04-03,PAC986254-4,3,1620
7379944,2024-08-03,9,10810.0,True,2024-08-05,PAC377154-4,3,1197
7379945,2019-10-19,16,26664.97,False,2019-10-28,PAC659241-2,3,993
7379946,2024-01-13,20,36555.05,False,2024-01-17,PAC637589-3,2,1663
7379947,2018-12-29,2,27309.15,True,2019-01-10,PAC609239-6,1,2254
7379948,2020-03-17,15,19901.98,True,2020-03-23,PAC301222-5,1,872
7379949,2020-03-03,9,14101.99,True,2020-03-08,PAC819638-7,3,434
7379950,2025-10-12,20,35498.17,True,2025-10-22,PAC903644-6,2,170
7379951,2024-07-15,13,33117.67,False,2024-07-18,PAC103678-0,1,1169
7379952,2022-12-14,2,36124.98,True,2022-12-23,PAC326039-7,1,2173
7379953,2023-03-20,16,9237.8,True,2023-03-28,PAC454079-0,3,1665
7379954,2021-05-01,19,47754.98,True,2021-05-05,PAC999822-2,1,1692
7379955,2025-06-17,2,11500.0,True,2025-06-21,PAC399959-0,2,1738
7379956,2020-10-28,10,34319.95,True,2020-11-09,PAC494847-4,2,2451
7379957,2020-05-09,13,6597.0,False,2020-05-17,PAC319327-1,3,1319
7379958,2018-08-31,10,40591.98,False,2018-09-02,PAC175537-0,3,466
7379959,2023-10-27,18,35899.6,False,2023-11-01,PAC123034-3,1,1592
7379960,2023-04-17,13,29916.7,True,2023-04-23,PAC590253-7,1,2088
7379961,2020-05-14,9,15008.97,True,2020-05-20,PAC192874-3,1,1300
7379962,2017-04-04,1,16198.98,True,2017-04-07,PAC255995-7,3,2164
7379963,2024-05-11,12,41373.54,True,2024-05-20,PAC824632-7,1,696
7379964,2017-02-12,7,23594.98,True,2017-02-19,PAC234229-0,2,1509
7379965,2022-12-23,16,70372.42,True,2022-12-31,PAC977917-5,3,1571
7379966,2025-09-12,12,3678.85,False,2025-09-19,PAC765474-9,1,1367
7379967,2020-08-02,20,41958.0,False,2020-08-09,PAC301448-7,2,394
7379968,2019-05-26,2,19156.4,False,2019-06-06,PAC986888-8,1,1953
7379969,2022-12-28,19,13571.8,False,2023-01-03,PAC139458-0,3,1839
7379970,2024-02-19,6,4944.99,False,2024-02-21,PAC257243-1,1,28
7379971,2021-02-07,2,42471.99,True,2021-02-13,PAC796677-2,3,2474
7379972,2025-08-31,3,39686.29,False,2025-09-10,PAC805768-6,2,1682
7379973,2017-07-12,13,31483.97,True,2017-07-23,PAC792677-1,1,564
7379974,2020-11-10,20,26161.97,True,2020-11-23,PAC748271-1,3,2179
7379975,2023-02-16,6,38778.27,False,2023-02-17,PAC131208-7,1,2137
7379976,2024-08-07,13,24766.37,False,2024-08-12,PAC456412-7,1,891
7379977,2018-10-30,19,37345.05,False,2018-11-03,PAC861772-2,1,1178
7379978,2023-12-17,12,53250.99,True,2023-12-18,PAC697679-3,3,1593
7379979,2021-03-12,16,21999.97,True,2021-03-17,PAC687409-5,3,2508
7379980,2020-06-02,12,26606.96,True,2020-06-12,PAC805381-8,1,793
7379981,2018-05-06,4,12481.98,False,2018-05-16,PAC272099-0,1,753
7379982,2024-08-17,5,55556.43,False,2024-08-18,PAC887840-1,3,2274
7379983,2018-08-10,16,50391.23,True,2018-08-15,PAC539253-0,3,1171
7379984,2020-01-24,7,20384.0,True,2020-01-30,PAC934679-5,2,703
7379985,2019-12-17,12,12683.97,True,2019-12-19,PAC491162-7,2,1030
7379986,2024-09-08,18,21323.28,False,2024-09-21,PAC880448-0,3,2583
7379987,2022-08-30,1,17156.7,True,2022-09-06,PAC298256-9,2,1029
7379988,2023-12-05,17,18940.89,False,2023-12-16,PAC640298-0,3,384
7379989,2019-07-23,11,52254.74,True,2019-07-27,PAC187295-9,1,1032
7379990,2022-03-05,3,51868.23,False,2022-03-11,PAC770203-6,1,2133
7379991,2021-06-22,17,56938.94,True,2021-06-28,PAC835016-8,3,1223
7379992,2024-04-18,2,43465.36,False,2024-04-27,PAC739091-7,1,2421
7379993,2025-01-16,11,11036.55,False,2025-01-29,PAC451743-1,1,608
7379994,2017-02-15,1,5295.9,True,2017-02-19,PAC991826-1,2,717
7379995,2022-09-04,8,51190.67,True,2022-09-12,PAC989540-3,3,767
7379996,2017-07-13,4,7399.0,False,2017-07-22,PAC200117-6,1,785
7379997,2021-02-20,15,31024.99,False,2021-03-05,PAC208694-7,3,1760
7379998,2019-12-08,19,20497.0,False,2019-12-11,PAC615398-2,3,585
7379999,2020-01-20,8,42104.0,False,2020-01-27,PAC542310-3,1,1835
7380000,2020-03-29,3,42972.97,False,2020-03-31,PAC665196-6,3,1808
7380001,2022-02-19,20,26944.5,False,2022-02-28,PAC771131-2,1,217
7380002,2020-02-29,4,7000.0,True,2020-03-02,PAC641459-9,3,1409
7380003,2023-04-10,16,50180.87,True,2023-04-16,PAC748879-4,1,2525
7380004,2020-06-13,5,41695.0,True,2020-06-24,PAC772487-1,1,231
7380005,2017-09-12,3,42797.97,False,2017-09-24,PAC920636-7,3,102
7380006,2023-10-18,16,47473.43,False,2023-10-31,PAC661788-4,2,1760
7380007,2019-12-01,4,5598.0,False,2019-12-04,PAC380494-9,1,266
7380008,2020-07-26,11,30312.0,False,2020-07-29,PAC110354-0,1,1068
7380009,2022-10-16,13,30029.97,True,2022-10-18,PAC311285-7,2,1814
7380010,2020-02-27,20,3999.0,True,2020-03-03,PAC789367-1,1,1877
7380011,2017-07-30,13,28478.97,True,2017-08-04,PAC625519-5,3,994
7380012,2020-04-29,12,43283.99,True,2020-05-04,PAC358425-4,2,257
7380013,2025-06-07,13,40157.98,True,2025-06-19,PAC979144-5,2,466
7380014,2022-05-06,3,57819.26,False,2022-05-15,PAC996477-8,2,293
7380015,2022-08-25,19,53876.87,False,2022-09-07,PAC187183-8,2,221
7380016,2022-04-01,17,8799.98,True,2022-04-14,PAC986860-9,1,2266
7380017,2019-01-12,15,21498.98,True,2019-01-13,PAC156034-1,1,223
7380018,2020-07-04,11,24666.99,False,2020-07-12,PAC602422-7,3,1896
7380019,2023-06-17,9,43567.5,False,2023-06-21,PAC865197-7,3,1661
7380020,2018-01-13,6,39042.95,False,2018-01-23,PAC223853-6,2,2173
7380021,2019-11-02,15,32391.0,False,2019-11-03,PAC457983-5,2,574
7380022,2019-10-27,12,20624.0,True,2019-11-01,PAC609435-4,3,1510
7380023,2020-07-24,7,47529.96,True,2020-07-25,PAC261206-8,3,1322
7380024,2025-10-19,15,42277.41,False,2025-10-25,PAC726585-9,3,2433
7380025,2017-09-09,14,31050.98,True,2017-09-10,PAC883253-0,1,1842
7380026,2020-12-01,8,65317.77,False,2020-12-08,PAC764759-3,3,869
7380027,2018-10-31,15,19198.0,False,2018-11-06,PAC189336-6,2,1952
7380028,2025-09-13,18,20810.4,True,2025-09-19,PAC737105-0,2,1623
7380029,2018-02-27,1,22897.98,False,2018-03-03,PAC200090-0,2,2498
7380030,2020-06-12,17,12592.99,True,2020-06-15,PAC622267-7,1,1153
7380031,2023-04-30,18,42349.94,False,2023-05-11,PAC126903-8,3,2334
7380032,2022-12-27,14,65882.23,True,2022-12-31,PAC683372-2,2,238
7380033,2020-07-11,3,10597.0,True,2020-07-12,PAC437007-9,2,904
7380034,2020-03-19,6,24059.98,False,2020-03-29,PAC824327-7,2,1752
7380035,2020-06-03,16,7699.99,False,2020-06-12,PAC494909-5,3,11
7380036,2019-09-12,20,23617.98,False,2019-09-19,PAC512605-9,1,2428
7380037,2019-02-05,2,49757.86,True,2019-02-12,PAC913573-2,1,954
7380038,2020-10-09,17,57956.95,False,2020-10-13,PAC796343-8,2,1607
7380039,2019-09-28,2,30718.98,False,2019-10-05,PAC512348-5,1,1313
7380040,2019-12-08,19,30569.99,False,2019-12-18,PAC887428-4,1,363
7380041,2022-07-01,18,42291.66,True,2022-07-07,PAC353075-4,2,2468
7380042,2025-09-05,8,25067.7,True,2025-09-13,PAC466068-5,2,2026
7380043,2021-12-09,7,38835.98,True,2021-12-19,PAC585549-7,1,549
7380044,2017-10-14,11,11312.82,False,2017-10-24,PAC601792-4,1,2073
7380045,2017-10-09,12,31348.93,True,2017-10-17,PAC405753-6,1,949
7380046,2025-07-03,2,32061.96,False,2025-07-04,PAC376753-4,3,1293
7380047,2020-01-06,15,10591.8,True,2020-01-10,PAC993053-4,2,222
7380048,2017-12-10,15,66978.93,False,2017-12-20,PAC321762-9,3,6
7380049,2021-11-14,15,3799.0,False,2021-11-15,PAC892553-5,1,136
7380050,2022-02-28,7,22544.5,False,2022-03-03,PAC493743-4,3,1044
7380051,2022-06-01,18,67588.26,True,2022-06-03,PAC537730-1,3,1194
7380052,2019-09-24,3,48016.95,False,2019-10-07,PAC162141-7,3,1985
7380053,2017-02-26,15,53413.95,False,2017-03-05,PAC875224-2,2,1001
7380054,2025-08-23,17,49759.33,False,2025-08-27,PAC117661-8,3,1026
7380055,2019-07-24,14,23830.99,False,2019-07-30,PAC438363-8,1,1493
7380056,2022-09-11,9,22189.17,True,2022-09-22,PAC429186-5,3,864
7380057,2023-01-03,20,28902.09,False,2023-01-07,PAC199647-7,3,952
7380058,2022-01-08,11,29366.7,False,2022-01-10,PAC424140-4,1,52
7380059,2020-01-29,20,56339.0,True,2020-02-10,PAC652059-6,3,1825
7380060,2019-10-08,13,22669.96,False,2019-10-21,PAC714206-9,1,134
7380061,2021-11-07,17,17836.0,False,2021-11-12,PAC814929-3,1,1944
7380062,2024-08-20,14,23571.55,False,2024-09-01,PAC434478-5,2,1724
7380063,2025-06-16,14,9887.7,True,2025-06-22,PAC697916-8,1,537
7380064,2018-01-30,17,3399.0,True,2018-02-04,PAC902246-3,1,2315
7380065,2018-07-31,19,48407.87,True,2018-08-13,PAC697077-3,3,164
7380066,2025-06-09,20,5583.24,False,2025-06-16,PAC779587-6,2,2252
7380067,2023-04-25,20,19136.7,True,2023-05-03,PAC288356-7,3,672
7380068,2024-10-21,16,7380.88,False,2024-11-01,PAC362850-8,1,2438
7380069,2019-01-26,10,5609.99,False,2019-02-01,PAC468580-3,3,1764
7380070,2021-09-14,13,33781.07,True,2021-09-27,PAC943598-2,2,694
7380071,2022-12-14,9,40251.18,True,2022-12-27,PAC656164-4,1,1068
7380072,2022-09-26,12,15616.7,True,2022-10-04,PAC924793-0,3,1699
7380073,2020-06-19,17,24537.98,True,2020-06-21,PAC300341-2,2,1778
7380074,2017-02-27,15,43314.95,True,2017-03-03,PAC208288-0,1,497
7380075,2021-08-20,3,27497.0,True,2021-08-29,PAC109369-9,1,555
7380076,2019-08-02,16,31016.23,False,2019-08-12,PAC983383-2,2,2360
7380077,2020-08-21,14,15798.0,True,2020-08-28,PAC765760-7,2,1071
7380078,2025-07-26,6,10927.28,False,2025-08-05,PAC207507-5,1,1287
7380079,2020-06-05,4,16409.08,True,2020-06-13,PAC427424-7,2,113
7380080,2024-05-14,17,25567.95,True,2024-05-25,PAC601730-1,3,2135
7380081,2018-12-04,2,7998.0,True,2018-12-13,PAC428814-6,1,722
7380082,2022-08-29,12,4675.0,False,2022-08-31,PAC439676-5,2,2554
7380083,2025-10-07,13,39568.02,True,2025-10-14,PAC426071-3,2,1689
7380084,2018-01-15,6,43248.97,False,2018-01-25,PAC251522-0,1,1312
7380085,2017-02-01,11,10543.98,False,2017-02-09,PAC262246-8,3,1724
7380086,2020-07-27,14,16505.0,True,2020-08-04,PAC352380-6,2,1917
7380087,2017-12-12,11,54739.94,False,2017-12-20,PAC392623-9,1,2519
7380088,2023-06-08,10,41575.58,False,2023-06-13,PAC268752-5,2,2373
7380089,2025-02-16,12,11957.7,False,2025-02-21,PAC566108-4,2,824
7380090,2020-07-27,12,46795.38,True,2020-08-01,PAC147007-7,3,1370
7380091,2019-08-23,9,48893.17,False,2019-08-27,PAC105491-1,3,1839
7380092,2020-07-28,7,17397.0,False,2020-08-03,PAC121366-2,2,946
7380093,2023-03-07,14,58451.45,False,2023-03-18,PAC273365-5,2,2399
7380094,2017-02-03,3,22059.86,True,2017-02-12,PAC408461-2,3,2154
7380095,2021-09-24,4,22495.0,True,2021-10-01,PAC932776-4,2,2493
7380096,2022-01-20,17,46129.6,False,2022-01-30,PAC421507-4,1,2161
7380097,2022-04-21,16,27448.27,True,2022-05-04,PAC917991-4,2,1699
7380098,2019-06-21,2,13048.0,True,2019-06-30,PAC996103-6,1,2554
7380099,2023-01-31,8,17749.6,False,2023-02-13,PAC380506-3,1,1086
7380100,2017-12-07,13,7598.0,False,2017-12-12,PAC896777-4,1,1607
7380101,2019-01-13,20,54590.0,True,2019-01-22,PAC545910-8,3,305
7380102,2024-10-01,6,34049.19,False,2024-10-12,PAC824129-1,2,26
7380103,2023-05-03,18,47006.21,False,2023-05-11,PAC142403-9,2,1324
7380104,2017-02-21,12,56342.76,False,2017-02-22,PAC926377-0,1,290
7380105,2019-07-15,12,6597.0,False,2019-07-18,PAC265436-1,3,2226
7380106,2019-03-10,17,36735.97,True,2019-03-17,PAC449303-8,3,2381
7380107,2019-10-07,12,23624.0,True,2019-10-08,PAC422939-2,3,103
7380108,2019-07-12,8,44180.64,False,2019-07-19,PAC841896-8,2,684
7380109,2017-08-22,6,18959.0,True,2017-08-28,PAC674265-0,2,582
7380110,2020-09-03,16,36131.98,True,2020-09-05,PAC572636-6,2,1745
7380111,2023-04-11,7,12096.7,False,2023-04-12,PAC112731-1,2,1310
7380112,2021-12-25,8,26558.94,True,2022-01-07,PAC819648-5,3,1976
7380113,2022-08-30,19,38028.42,True,2022-09-11,PAC783840-8,2,575
7380114,2017-10-30,7,36539.0,False,2017-11-08,PAC298198-6,3,817
7380115,2025-07-04,12,11242.39,True,2025-07-06,PAC328945-0,3,945
7380116,2024-05-09,9,35704.05,True,2024-05-20,PAC961860-3,3,636
7380117,2024-01-05,2,52490.6,False,2024-01-13,PAC943792-7,3,2143
7380118,2024-03-12,14,9724.38,False,2024-03-23,PAC350734-8,1,391
7380119,2025-04-25,5,50836.84,False,2025-04-26,PAC307696-6,1,1097
7380120,2021-01-26,12,27932.97,False,2021-01-27,PAC910873-9,3,2615
7380121,2019-01-17,1,3808.99,False,2019-01-27,PAC701782-1,3,692
7380122,2022-02-02,9,5913.59,True,2022-02-08,PAC627987-1,1,1749
7380123,2023-05-18,16,26890.83,True,2023-05-31,PAC584135-5,2,1125
7380124,2023-04-30,7,14684.67,True,2023-05-09,PAC502843-0,3,2381
7380125,2020-12-05,13,14045.99,True,2020-12-10,PAC947222-5,1,86
7380126,2017-09-13,4,8398.0,False,2017-09-19,PAC160177-7,3,2290
7380127,2020-04-25,8,40884.0,False,2020-05-05,PAC721093-1,1,84
7380128,2025-03-11,12,10685.78,False,2025-03-20,PAC769831-0,3,362
7380129,2021-08-28,19,11598.0,False,2021-09-01,PAC998276-8,2,811
7380130,2020-12-30,14,32942.98,False,2020-12-31,PAC311600-6,1,2089
7380131,2019-09-29,14,38093.1,False,2019-10-05,PAC387737-0,3,569
7380132,2020-04-21,8,27732.05,False,2020-04-23,PAC179971-3,3,2583
7380133,2024-12-07,15,4598.85,False,2024-12-08,PAC231138-1,1,2318
7380134,2022-08-07,5,11650.98,False,2022-08-12,PAC112311-3,2,1687
7380135,2023-10-31,17,5608.9,False,2023-11-11,PAC690126-6,3,2051
7380136,2020-08-27,16,3600.0,False,2020-09-03,PAC660673-5,3,1324
7380137,2022-03-25,7,15112.9,False,2022-03-29,PAC401096-6,2,435
7380138,2019-07-15,10,11198.0,False,2019-07-18,PAC487588-7,3,1831
7380139,2022-12-30,11,46247.22,False,2023-01-06,PAC807257-6,2,68
7380140,2020-07-18,3,32722.99,True,2020-07-28,PAC570836-4,3,921
7380141,2020-08-09,17,15997.98,True,2020-08-16,PAC445661-8,1,1482
7380142,2022-06-04,16,26333.97,False,2022-06-07,PAC264113-0,1,2177
7380143,2025-05-08,11,21272.7,True,2025-05-16,PAC443109-3,1,1896
7380144,2017-08-27,18,32405.96,False,2017-09-05,PAC881757-3,3,1111
7380145,2024-03-18,7,33011.9,True,2024-03-25,PAC625965-0,2,290
7380146,2019-12-26,17,16796.0,False,2019-12-27,PAC343102-5,3,2324
7380147,2020-08-11,18,17397.0,False,2020-08-13,PAC780059-2,3,29
7380148,2017-03-23,17,39048.99,False,2017-03-24,PAC156047-8,2,1526
7380149,2020-01-11,12,27247.79,True,2020-01-23,PAC662122-1,1,1891
7380150,2020-11-07,7,22740.97,False,2020-11-16,PAC827342-1,2,99
7380151,2017-07-29,2,36670.96,False,2017-08-02,PAC419408-1,2,1377
7380152,2020-10-21,7,29397.0,True,2020-10-26,PAC505225-5,3,2372
7380153,2025-04-04,16,41572.47,False,2025-04-17,PAC762421-2,2,827
7380154,2018-01-28,4,33574.98,True,2018-01-31,PAC564123-7,2,32
7380155,2023-08-07,14,38568.41,True,2023-08-16,PAC472324-1,1,1039
7380156,2020-06-21,11,3999.0,True,2020-06-27,PAC117227-9,3,1654
7380157,2022-06-26,9,10909.78,False,2022-07-01,PAC726297-7,3,1651
7380158,2019-08-28,10,19001.96,True,2019-09-06,PAC185250-5,3,224
7380159,2018-08-18,4,6149.99,True,2018-08-27,PAC736918-5,3,2485
7380160,2018-08-21,2,41836.94,False,2018-08-30,PAC328519-8,3,1302
7380161,2017-09-20,4,26988.98,True,2017-10-02,PAC208932-2,1,2278
7380162,2018-11-23,7,38296.0,False,2018-11-28,PAC974344-5,2,182
7380163,2022-07-29,19,13579.47,False,2022-08-06,PAC407920-4,1,589
7380164,2024-10-17,5,40101.65,False,2024-10-30,PAC706346-8,3,2311
7380165,2024-02-08,15,42094.55,False,2024-02-18,PAC211084-3,2,28
7380166,2022-10-15,10,18666.15,True,2022-10-25,PAC164338-1,1,2466
7380167,2018-02-16,19,52383.95,True,2018-02-22,PAC891935-9,1,997
7380168,2019-12-14,15,20598.0,True,2019-12-17,PAC152907-2,1,1279
7380169,2020-01-24,14,25984.88,True,2020-02-02,PAC851397-2,1,533
7380170,2019-07-21,12,19036.98,True,2019-08-03,PAC884165-3,2,587
7380171,2020-11-25,4,49393.99,True,2020-12-03,PAC732206-1,1,2333
7380172,2020-12-26,2,11997.0,False,2020-12-29,PAC502902-9,1,21
7380173,2020-04-03,4,13197.0,False,2020-04-05,PAC890512-8,2,904
7380174,2020-03-30,16,14197.0,False,2020-03-31,PAC258368-2,3,2130
7380175,2024-04-02,17,36276.74,True,2024-04-08,PAC746281-4,3,24
7380176,2023-11-07,20,9789.78,False,2023-11-16,PAC290201-0,3,1777
7380177,2020-01-21,8,31496.87,False,2020-01-30,PAC744318-0,1,1113
7380178,2025-02-13,5,71550.66,True,2025-02-14,PAC991764-6,3,1259
7380179,2025-07-09,3,19603.93,False,2025-07-10,PAC603156-7,2,983
7380180,2020-02-19,14,31064.97,True,2020-02-25,PAC329294-1,3,131
7380181,2020-03-31,12,10816.99,True,2020-04-05,PAC834527-3,1,1936
7380182,2020-11-11,15,63683.88,True,2020-11-12,PAC215764-2,2,691
7380183,2025-05-26,4,9197.7,False,2025-05-27,PAC529300-6,2,2161
7380184,2024-09-27,12,40360.39,False,2024-10-02,PAC786054-3,3,2405
7380185,2018-01-18,11,26698.0,False,2018-01-27,PAC158291-1,3,2216
7380186,2020-05-27,2,67412.98,True,2020-05-30,PAC981915-5,2,724
7380187,2021-03-16,13,15678.99,True,2021-03-22,PAC102790-1,1,1785
7380188,2020-11-07,6,42739.96,True,2020-11-20,PAC157956-9,3,1105
7380189,2018-12-24,6,11997.0,True,2019-01-06,PAC757339-0,3,2213
7380190,2024-07-23,11,3908.85,True,2024-07-30,PAC375948-6,3,1318
7380191,2022-09-15,13,42424.8,False,2022-09-20,PAC313951-4,2,2247
7380192,2024-05-06,14,13141.02,False,2024-05-12,PAC822408-7,1,118
7380193,2024-07-23,3,22824.01,False,2024-07-25,PAC506359-1,3,507
7380194,2023-06-08,5,29255.6,True,2023-06-15,PAC599363-3,1,398
7380195,2020-08-04,13,42681.0,False,2020-08-17,PAC364255-6,3,166
7380196,2022-01-10,14,37485.74,True,2022-01-23,PAC624945-0,2,1286
7380197,2018-08-21,16,30761.97,True,2018-08-22,PAC261039-7,2,771
7380198,2022-09-02,16,36668.5,True,2022-09-13,PAC176971-2,3,1493
7380199,2018-10-30,10,10591.8,False,2018-11-04,PAC247557-6,2,1983
7380200,2022-11-17,1,24854.59,True,2022-11-28,PAC227986-6,2,2095
7380201,2019-05-06,16,11508.99,True,2019-05-13,PAC171386-7,2,954
7380202,2018-03-15,6,7999.98,False,2018-03-24,PAC609208-9,2,521
7380203,2018-09-08,6,60206.96,False,2018-09-16,PAC391164-6,1,1977
7380204,2017-01-08,20,34535.97,True,2017-01-16,PAC497124-6,1,2120
7380205,2023-02-17,2,36567.27,True,2023-02-18,PAC382362-4,1,2483
7380206,2023-04-09,13,53052.23,True,2023-04-10,PAC614007-9,3,1386
