id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status
1043163,4500, 36 months,11.71,148.85,B,5 years,OWN,26000,Not Verified,Fully Paid
1042948,21600, 36 months,18.64,787.85,E,6 years,RENT,92001,Verified,Charged Off
1042944,5500, 36 months,11.71,181.92,B,< 1 year,RENT,55000,Not Verified,Fully Paid
1042935,4850, 36 months,14.27,166.4,C,10+ years,RENT,23000,Not Verified,Fully Paid
1042915,10000, 36 months,7.51,311.11,A,5 years,OWN,35000,Not Verified,Charged Off
1042914,15000, 60 months,15.27,358.98,C,8 years,RENT,38000,Not Verified,Charged Off
1042891,7000, 36 months,6.62,214.93,A,10+ years,RENT,47000,Not Verified,Fully Paid
1042690,25000, 36 months,6.62,767.6,A,6 years,RENT,80000,Verified,Fully Paid
1042857,10000, 36 months,11.71,330.76,B,n/a,RENT,45000,Not Verified,Fully Paid
1042852,25000, 36 months,13.49,848.27,C,9 years,RENT,110000,Verified,Fully Paid
1042844,9425, 36 months,13.49,319.8,C,8 years,RENT,45000,Not Verified,Fully Paid
1042366,5500, 36 months,12.69,184.5,B,< 1 year,RENT,20000,Verified,Fully Paid
1042630,6400, 36 months,17.27,229.04,D,2 years,RENT,55200,Verified,Charged Off
1042606,13500, 60 months,19.03,350.43,E,5 years,RENT,43200,Source Verified,Fully Paid
1042768,10000, 36 months,6.62,307.04,A,3 years,RENT,80004,Source Verified,Fully Paid
1042610,30000, 60 months,15.96,728.91,C,10+ years,MORTGAGE,55097.04,Verified,Fully Paid
1042771,18000, 36 months,7.9,563.23,A,10+ years,MORTGAGE,80000,Verified,Charged Off
1041001,8575, 36 months,10.65,279.32,B,6 years,MORTGAGE,35000,Verified,Fully Paid
1042544,18000, 36 months,14.65,620.9,C,6 years,RENT,42000,Verified,Fully Paid
1042541,18000, 60 months,19.42,471.1,E,3 years,RENT,36000,Verified,Fully Paid
1042579,25000, 60 months,16.77,618.23,D,10+ years,MORTGAGE,55000,Verified,Charged Off
1042314,15000, 60 months,15.96,364.46,C,10+ years,RENT,58000,Verified,Current
1042500,3000, 36 months,12.42,100.25,B,7 years,RENT,30000,Source Verified,Fully Paid
1041689,30000, 60 months,13.49,690.15,C,10+ years,MORTGAGE,189996,Verified,Fully Paid
1042430,3600, 36 months,15.27,125.28,C,9 years,RENT,50000,Source Verified,Fully Paid
1039321,9600, 60 months,12.69,216.91,B,8 years,MORTGAGE,42336,Source Verified,Fully Paid
1033609,4500, 36 months,12.42,150.37,B,10+ years,RENT,24000,Not Verified,Fully Paid
1042405,5000, 36 months,10.65,162.87,B,10+ years,MORTGAGE,130000,Verified,Fully Paid
1042402,35000, 36 months,7.9,1095.16,A,10+ years,MORTGAGE,96000,Verified,Fully Paid
980339,19500, 60 months,12.42,437.92,B,10+ years,RENT,76500,Verified,Fully Paid
1042053,4200, 36 months,8.9,133.37,A,3 years,MORTGAGE,33600,Not Verified,Fully Paid
999353,10000, 36 months,9.91,322.25,B,n/a,MORTGAGE,37200,Verified,Fully Paid
1042250,5250, 36 months,15.27,182.69,C,8 years,RENT,48000,Source Verified,Fully Paid
1042253,3000, 36 months,10.65,97.72,B,n/a,RENT,22668,Verified,Fully Paid
1042239,11000, 36 months,9.91,354.48,B,10+ years,MORTGAGE,65000,Source Verified,Fully Paid
1040205,24000, 60 months,10.65,517.64,B,7 years,MORTGAGE,200000,Verified,Fully Paid
1042157,2000, 36 months,16.29,70.61,D,1 year,RENT,30972,Not Verified,Charged Off
1040112,35000, 36 months,10.65,1140.07,B,3 years,MORTGAGE,112800,Verified,Fully Paid
1041447,12700, 36 months,11.71,420.07,B,5 years,RENT,60000,Source Verified,Charged Off
1033824,20000, 36 months,15.27,695.96,C,10+ years,RENT,85000,Verified,Fully Paid
1042138,7000, 36 months,13.49,237.52,C,6 years,RENT,83000,Verified,Fully Paid
872910,12000, 60 months,12.42,269.49,B,5 years,RENT,52000,Source Verified,Current
1042198,5000, 36 months,13.49,169.66,C,10+ years,RENT,60000,Source Verified,Fully Paid
1042195,6600, 60 months,19.42,172.74,E,3 years,RENT,72000,Source Verified,Charged Off
1042083,18000, 60 months,19.42,471.1,E,10+ years,MORTGAGE,180000,Source Verified,Current
1042059,25475, 36 months,16.29,899.28,D,7 years,MORTGAGE,52800,Verified,Fully Paid
1042060,22250, 60 months,21.28,605.45,F,2 years,OWN,56000,Verified,Charged Off
1033121,11000, 36 months,8.9,349.29,A,4 years,MORTGAGE,45000,Not Verified,Fully Paid
1042046,8000, 36 months,10.65,260.59,B,4 years,RENT,36000,Source Verified,Fully Paid
1041805,6000, 36 months,7.9,187.75,A,5 years,MORTGAGE,52000,Not Verified,Fully Paid
1042047,10000, 36 months,11.71,330.76,B,10+ years,RENT,52000,Not Verified,Fully Paid
1041933,24000, 60 months,18.64,617.83,E,4 years,OWN,125000,Verified,Charged Off
1041887,23000, 60 months,12.69,519.68,B,10+ years,MORTGAGE,80000,Verified,Current
1041975,12000, 36 months,16.77,426.47,D,5 years,RENT,68000,Not Verified,Fully Paid
1040864,18000, 60 months,18.25,459.54,D,10+ years,MORTGAGE,63000,Verified,Fully Paid
1041757,20000, 60 months,17.58,503.32,D,7 years,RENT,48000,Verified,Fully Paid
1041856,14850, 36 months,8.9,471.54,A,8 years,RENT,31500,Not Verified,Fully Paid
1041844,15000, 60 months,18.25,382.95,D,10+ years,MORTGAGE,65000,Not Verified,Charged Off
1041716,12650, 36 months,8.9,401.68,A,10+ years,MORTGAGE,87504,Not Verified,Fully Paid
1040151,17500, 36 months,13.49,593.79,C,5 years,RENT,58000,Not Verified,Fully Paid
1041823,21000, 60 months,16.77,519.32,D,10+ years,RENT,53000,Verified,Current
1041683,15000, 60 months,15.96,364.46,C,6 years,MORTGAGE,115000,Verified,Fully Paid
1041816,15000, 60 months,17.27,374.97,D,10+ years,RENT,41000,Not Verified,Current
1041813,9500, 36 months,6.03,289.14,A,10+ years,MORTGAGE,35000,Not Verified,Fully Paid
1039975,13000, 60 months,17.27,324.98,D,7 years,RENT,49920,Not Verified,Fully Paid
1041802,12000, 60 months,14.27,280.91,C,10+ years,RENT,57500,Verified,Charged Off
1041781,8000, 36 months,7.9,250.33,A,5 years,RENT,80000,Not Verified,Fully Paid
1041645,6400, 60 months,19.42,167.51,E,3 years,RENT,21996,Verified,Current
1041776,10000, 36 months,8.9,317.54,A,8 years,RENT,60000,Not Verified,Fully Paid
1041637,12000, 36 months,14.27,411.71,C,6 years,RENT,55000,Not Verified,Fully Paid
1039971,4125, 36 months,11.71,136.44,B,< 1 year,RENT,25000,Source Verified,Fully Paid
1041622,7000, 36 months,6,217.88,B,2 years,RENT,75000,Source Verified,Fully Paid
1041619,6000, 36 months,8.9,190.52,A,< 1 year,OWN,37000,Source Verified,Fully Paid
1041546,14300, 60 months,11.71,316.01,B,10+ years,RENT,30000,Verified,Current
1041534,33000, 36 months,18.64,1203.66,E,< 1 year,MORTGAGE,115000,Source Verified,Charged Off
1041523,17625, 60 months,17.58,443.55,D,10+ years,RENT,43000,Verified,Current
1041503,6000, 36 months,6.03,182.62,A,5 years,MORTGAGE,59000,Not Verified,Fully Paid
1041507,10000, 36 months,16.77,355.39,D,10+ years,MORTGAGE,40000,Verified,Charged Off
1041567,1500, 36 months,12.42,50.13,B,< 1 year,RENT,80000,Not Verified,Fully Paid
1041490,13200, 36 months,11.71,436.61,B,5 years,RENT,31500,Not Verified,Fully Paid
1041332,25000, 60 months,19.03,648.93,E,7 years,MORTGAGE,68000,Verified,Fully Paid
1041357,6000, 36 months,8.9,190.52,A,1 year,OWN,24000,Source Verified,Fully Paid
1041333,5150, 36 months,6.62,158.13,A,2 years,MORTGAGE,28800,Source Verified,Fully Paid
1041316,5000, 36 months,11.71,165.38,B,2 years,RENT,45500,Not Verified,Fully Paid
1041437,21625, 60 months,12.69,488.62,B,10+ years,RENT,54000,Verified,Fully Paid
1041438,18000, 36 months,7.9,563.23,A,4 years,RENT,50000,Verified,Charged Off
1041285,5000, 60 months,11.71,110.5,B,5 years,MORTGAGE,84000,Not Verified,Current
1041284,3000, 36 months,11.71,99.23,B,7 years,MORTGAGE,49152,Source Verified,Fully Paid
1038354,7500, 36 months,17.58,269.57,D,10+ years,RENT,38400,Not Verified,Fully Paid
1040932,5000, 36 months,14.65,172.48,C,< 1 year,OWN,75000,Source Verified,Fully Paid
1037138,15000, 60 months,12.69,338.93,B,5 years,RENT,60000,Not Verified,Charged Off
1041378,12000, 36 months,10.65,390.88,B,2 years,RENT,42000,Not Verified,Fully Paid
1041157,14000, 36 months,8.9,444.55,A,2 years,MORTGAGE,31500,Not Verified,Fully Paid
1041364,10200, 36 months,6.62,313.18,A,3 years,MORTGAGE,64000,Not Verified,Fully Paid
1039148,14000, 60 months,8.9,289.94,A,1 year,MORTGAGE,68124,Not Verified,Current
1036062,15000, 36 months,18.64,547.12,E,1 year,OWN,48000,Verified,Fully Paid
1041149,2700, 36 months,14.27,92.64,C,3 years,RENT,24000,Not Verified,Fully Paid
1037389,16000, 60 months,18.64,411.89,E,< 1 year,RENT,55000,Source Verified,Fully Paid
1041201,18000, 36 months,17.58,646.96,D,3 years,MORTGAGE,85500,Verified,Fully Paid
1041115,12000, 60 months,12.42,269.49,B,10+ years,RENT,57000,Verified,Current
1041173,7500, 36 months,12.69,251.59,B,9 years,RENT,40000,Not Verified,Charged Off
1041101,1800, 36 months,7.51,56,A,10+ years,MORTGAGE,90000,Verified,Fully Paid
1031937,12000, 36 months,11.71,396.92,B,10+ years,RENT,120000,Source Verified,Fully Paid
1040959,8000, 60 months,19.03,207.66,E,10+ years,RENT,108000,Source Verified,Charged Off
1039833,6250, 36 months,7.9,195.57,A,6 years,RENT,21000,Not Verified,Fully Paid
1040921,11000, 36 months,13.49,373.24,C,6 years,RENT,108000,Not Verified,Fully Paid
1038455,20000, 36 months,12.69,670.9,B,8 years,RENT,75000,Verified,Fully Paid
1037687,20000, 60 months,19.91,528.88,E,1 year,RENT,41600,Verified,Charged Off
1040902,3775, 36 months,15.27,131.37,C,1 year,OWN,22300,Not Verified,Fully Paid
1038914,6000, 36 months,6.03,182.62,A,10+ years,MORTGAGE,110000,Source Verified,Fully Paid
1040889,15000, 36 months,13.49,508.96,C,8 years,MORTGAGE,42000,Source Verified,Fully Paid
1035141,16750, 60 months,12.42,376.16,B,5 years,MORTGAGE,42000,Not Verified,Current
1041025,7750, 36 months,7.51,241.11,A,10+ years,MORTGAGE,90000,Not Verified,Fully Paid
1040872,7000, 36 months,14.27,240.17,C,4 years,RENT,65000,Not Verified,Fully Paid
1040879,9800, 36 months,12.69,328.74,B,10+ years,MORTGAGE,88000,Verified,Fully Paid
1040865,25000, 36 months,7.9,782.26,A,5 years,MORTGAGE,90000,Verified,Fully Paid
1040854,4000, 36 months,11.71,132.31,B,6 years,RENT,32993.73,Not Verified,Charged Off
1040965,13200, 60 months,17.58,332.19,D,9 years,MORTGAGE,80000,Not Verified,Current
1040840,12000, 36 months,6.03,365.23,A,9 years,RENT,50000,Source Verified,Fully Paid
1040822,21575, 60 months,23.91,619.55,G,10+ years,RENT,54480,Source Verified,Fully Paid
1040748,3300, 36 months,14.65,113.84,C,< 1 year,RENT,66000,Not Verified,Fully Paid
1040635,5400, 36 months,15.27,187.91,C,5 years,RENT,112000,Verified,Fully Paid
1038123,12000, 36 months,12.42,400.99,B,5 years,RENT,85000,Verified,Fully Paid
1039027,16000, 60 months,15.27,382.92,C,8 years,MORTGAGE,45200,Verified,Fully Paid
1040729,16250, 36 months,12.42,543,B,5 years,RENT,53000,Not Verified,Charged Off
1037410,12000, 36 months,15.27,417.58,C,3 years,MORTGAGE,60000,Not Verified,Fully Paid
1030791,6000, 36 months,8.9,190.52,A,3 years,RENT,82000,Not Verified,Fully Paid
1030666,10000, 36 months,7.51,311.11,A,< 1 year,RENT,50000,Source Verified,Fully Paid
1025487,20000, 60 months,12.69,451.9,B,2 years,RENT,80000,Source Verified,Fully Paid
1040716,12000, 36 months,12.69,402.54,B,2 years,RENT,35000,Not Verified,Fully Paid
1033097,13200, 36 months,12.42,441.09,B,2 years,RENT,40000,Verified,Fully Paid
1040710,11625, 60 months,19.03,301.76,E,7 years,RENT,32000,Not Verified,Fully Paid
1040295,15000, 36 months,13.49,508.96,C,4 years,MORTGAGE,100000,Not Verified,Fully Paid
1010594,18000, 36 months,13.49,610.75,C,2 years,MORTGAGE,60000,Verified,Fully Paid
1040538,8300, 36 months,8.9,263.56,A,< 1 year,RENT,30000,Not Verified,Charged Off
1040671,7000, 36 months,9.91,225.58,B,n/a,RENT,22776,Verified,Charged Off
1040531,7000, 36 months,15.27,243.59,C,4 years,RENT,50000,Not Verified,Fully Paid
1040679,35000, 60 months,19.91,925.54,E,7 years,MORTGAGE,175000,Source Verified,Charged Off
1040663,18000, 60 months,17.27,449.97,D,7 years,RENT,42000,Source Verified,Charged Off
1040640,10800, 36 months,6.03,328.71,A,5 years,OWN,45000,Source Verified,Fully Paid
1040649,20000, 36 months,9.91,644.5,B,< 1 year,RENT,58000,Source Verified,Fully Paid
1036826,10000, 36 months,12.42,334.16,B,2 years,RENT,36000,Source Verified,Fully Paid
1040577,18000, 36 months,15.27,626.36,C,10+ years,RENT,82570,Not Verified,Fully Paid
1038861,10000, 60 months,13.49,230.05,C,10+ years,MORTGAGE,60000,Not Verified,Fully Paid
1040481,7200, 36 months,12.42,240.59,B,6 years,RENT,49000,Source Verified,Fully Paid
1025315,5000, 36 months,7.9,156.46,A,5 years,OWN,21600,Not Verified,Fully Paid
1037108,25000, 60 months,17.58,629.14,D,3 years,RENT,60000,Source Verified,Charged Off
1040470,8375, 36 months,7.51,260.56,A,10+ years,MORTGAGE,50400,Verified,Fully Paid
1040421,30000, 60 months,20.89,809.75,F,5 years,MORTGAGE,100000,Verified,Charged Off
1039174,19075, 60 months,20.89,514.87,F,10+ years,RENT,48000,Source Verified,Current
1040440,1200, 36 months,12.42,40.1,B,9 years,RENT,29000,Not Verified,Fully Paid
1031152,15000, 60 months,17.27,374.97,D,10+ years,MORTGAGE,70666.08,Verified,Fully Paid
1040578,3000, 36 months,12.42,100.25,B,5 years,RENT,75500,Not Verified,Fully Paid
1038627,35000, 60 months,18.64,901.01,E,10+ years,RENT,85602,Verified,Charged Off
1040586,8000, 36 months,7.9,250.33,A,10+ years,MORTGAGE,67200,Not Verified,Fully Paid
879754,16000, 36 months,7.9,500.65,A,4 years,MORTGAGE,117996,Verified,Fully Paid
1040574,10000, 36 months,10.65,325.74,B,8 years,RENT,39870,Not Verified,Fully Paid
1039015,27050, 36 months,13.49,917.82,C,4 years,RENT,60000,Verified,Fully Paid
1040399,8000, 36 months,18.25,290.23,D,< 1 year,RENT,35000,Not Verified,Fully Paid
1039102,7500, 36 months,16.29,264.76,D,3 years,RENT,48000,Source Verified,Fully Paid
1036067,12000, 36 months,16.29,423.61,D,5 years,MORTGAGE,105000,Not Verified,Fully Paid
1040564,8500, 36 months,8.9,269.91,A,< 1 year,RENT,27120,Not Verified,Fully Paid
1033722,12000, 60 months,15.27,287.19,C,10+ years,MORTGAGE,54000,Not Verified,Charged Off
1040121,10000, 36 months,11.71,330.76,B,2 years,RENT,60000,Not Verified,Fully Paid
1037142,15000, 60 months,18.25,382.95,D,4 years,OWN,57960,Source Verified,Fully Paid
1040382,15000, 36 months,14.27,514.64,C,6 years,RENT,40000,Source Verified,Fully Paid
1040144,10000, 36 months,16.77,355.39,D,9 years,MORTGAGE,77000,Not Verified,Fully Paid
1040391,35000, 60 months,19.03,908.5,E,10+ years,MORTGAGE,150000,Verified,Fully Paid
1040142,12000, 36 months,9.91,386.7,B,4 years,MORTGAGE,75000,Not Verified,Fully Paid
1035283,35000, 60 months,19.42,916.03,E,10+ years,MORTGAGE,76519.82,Verified,Current
1040373,6800, 36 months,20.3,253.76,E,7 years,RENT,80000,Not Verified,Fully Paid
1038737,30000, 36 months,17.27,1073.62,D,< 1 year,RENT,171600,Source Verified,Fully Paid
1040361,12000, 36 months,7.51,373.33,A,< 1 year,RENT,45204,Source Verified,Fully Paid
1031022,18725, 60 months,17.27,468.09,D,9 years,MORTGAGE,52000,Verified,Late (31-120 days)
1037203,13000, 60 months,15.27,311.12,C,< 1 year,RENT,40000,Not Verified,Fully Paid
1040340,18000, 36 months,12.42,601.48,B,10+ years,MORTGAGE,170000,Not Verified,Fully Paid
1040330,12000, 36 months,12.42,400.99,B,5 years,RENT,62400,Not Verified,Fully Paid
1039496,16500, 60 months,11.71,364.62,B,5 years,MORTGAGE,33000,Verified,Charged Off
1040236,8000, 60 months,21.67,219.46,F,4 years,RENT,45000,Verified,Current
1039811,35000, 60 months,19.42,916.03,E,10+ years,OWN,137000,Verified,Current
1040095,18000, 36 months,11.71,595.37,B,2 years,MORTGAGE,52000,Verified,Fully Paid
1038285,20000, 36 months,12.69,670.9,B,10+ years,MORTGAGE,60000,Verified,Fully Paid
1040309,12000, 36 months,7.51,373.33,A,10+ years,MORTGAGE,350000,Verified,Fully Paid
1040070,12000, 36 months,7.51,373.33,A,8 years,MORTGAGE,74000,Not Verified,Fully Paid
1009106,1000, 36 months,9.91,32.23,B,10+ years,RENT,74000,Source Verified,Fully Paid
1040276,20000, 36 months,12.69,670.9,B,5 years,RENT,72000,Not Verified,Fully Paid
1040262,24000, 36 months,16.29,847.21,D,4 years,RENT,48000,Verified,Fully Paid
1040234,15000, 60 months,13.49,345.08,C,10+ years,MORTGAGE,54000,Not Verified,Fully Paid
1040256,12000, 36 months,11.71,396.92,B,8 years,RENT,34000,Not Verified,Fully Paid
1040037,17000, 36 months,12.42,568.06,B,6 years,MORTGAGE,50000,Source Verified,Fully Paid
1040032,12000, 36 months,12.42,400.99,B,6 years,MORTGAGE,77000,Not Verified,Fully Paid
1035363,20000, 60 months,21.28,544.23,F,10+ years,RENT,165000,Verified,Fully Paid
1040029,24000, 36 months,12.69,805.08,B,1 year,RENT,100450,Verified,Fully Paid
1033851,7500, 36 months,6.62,230.28,A,9 years,MORTGAGE,47000,Not Verified,Fully Paid
1040028,20000, 60 months,14.65,472.14,C,5 years,RENT,48000,Source Verified,Fully Paid
1038341,7000, 60 months,15.96,170.08,C,6 years,MORTGAGE,130500,Not Verified,Current
1039773,12800, 60 months,17.58,322.12,D,2 years,RENT,99000,Not Verified,Fully Paid
1037702,3000, 36 months,6.03,91.31,A,10+ years,MORTGAGE,50000,Not Verified,Fully Paid
1040000,10000, 36 months,12.42,334.16,B,3 years,RENT,65000,Not Verified,Fully Paid
1033437,8400, 60 months,8.9,173.97,A,4 years,MORTGAGE,65508,Source Verified,Current
1038126,15000, 36 months,6.03,456.54,A,4 years,OWN,53481.36,Not Verified,Fully Paid
1040199,30000, 60 months,22.06,829.6,F,5 years,MORTGAGE,80000,Verified,Fully Paid
1031489,12000, 36 months,7.51,373.33,A,10+ years,MORTGAGE,109000,Not Verified,Fully Paid
1040170,11125, 36 months,13.49,377.48,C,4 years,MORTGAGE,75000,Not Verified,Fully Paid
1039965,20000, 60 months,14.27,468.17,C,4 years,MORTGAGE,40000,Verified,Fully Paid
1023014,3525, 36 months,6.62,108.24,A,2 years,RENT,26000,Not Verified,Fully Paid
1039688,3000, 36 months,7.51,93.34,A,2 years,RENT,64000,Not Verified,Fully Paid
1039887,19800, 60 months,21.67,543.15,F,10+ years,OWN,170000,Verified,Current
1039671,10000, 36 months,10.65,325.74,B,10+ years,RENT,40000,Not Verified,Fully Paid
1038322,5000, 36 months,9.91,161.13,B,4 years,MORTGAGE,101000,Not Verified,Fully Paid
1039669,3000, 36 months,12.69,100.64,B,10+ years,RENT,105000,Verified,Fully Paid
1039609,11200, 36 months,14.27,384.26,C,6 years,MORTGAGE,50000,Not Verified,Fully Paid
1038009,4800, 36 months,7.9,150.2,A,1 year,RENT,60000,Not Verified,Fully Paid
1039868,6000, 36 months,12.42,200.5,B,6 years,RENT,37500,Verified,Fully Paid
1039849,3500, 36 months,9.91,112.79,B,10+ years,RENT,39000,Not Verified,Fully Paid
1036356,13350, 60 months,17.27,333.73,D,7 years,OWN,55000,Source Verified,Fully Paid
1039802,15000, 36 months,11.71,496.14,B,10+ years,RENT,33800,Not Verified,Fully Paid
1039836,20000, 60 months,12.69,451.9,B,7 years,RENT,40000,Verified,Current
906464,25000, 36 months,7.9,782.26,A,8 years,OWN,84000,Source Verified,Fully Paid
1039635,5600, 36 months,6.03,170.44,A,6 years,RENT,49000,Not Verified,Fully Paid
1039627,25000, 60 months,17.27,624.95,D,10+ years,RENT,50400,Verified,Current
1030884,16000, 36 months,13.49,542.89,C,6 years,MORTGAGE,50000,Source Verified,Fully Paid
1001818,24000, 36 months,7.51,746.66,A,9 years,MORTGAGE,75000,Verified,Fully Paid
1039790,14000, 60 months,13.49,322.07,C,10+ years,MORTGAGE,67000,Source Verified,Current
1039299,2400, 36 months,17.27,85.89,D,5 years,RENT,13288,Source Verified,Fully Paid
1039586,11500, 36 months,7.51,357.78,A,< 1 year,RENT,57000,Source Verified,Fully Paid
1039581,2100, 36 months,14.65,72.44,C,5 years,RENT,60000,Verified,Fully Paid
1039555,6000, 36 months,7.9,187.75,A,n/a,MORTGAGE,75000,Verified,Fully Paid
1038342,14000, 60 months,13.49,322.07,C,5 years,OWN,65500,Source Verified,Current
1036828,12800, 60 months,13.49,294.47,C,4 years,RENT,45000,Not Verified,Current
1039330,8000, 36 months,7.51,248.89,A,2 years,RENT,42000,Not Verified,Charged Off
1039327,12400, 60 months,21.28,337.42,F,7 years,RENT,50000,Source Verified,Fully Paid
1039521,15000, 36 months,17.58,539.14,D,7 years,OWN,89000,Source Verified,Fully Paid
1039410,7200, 36 months,8.9,228.63,A,4 years,RENT,60000,Verified,Fully Paid
1039318,8000, 36 months,7.9,250.33,A,< 1 year,RENT,72000,Source Verified,Fully Paid
1039507,10000, 36 months,9.91,322.25,B,6 years,MORTGAGE,30000,Source Verified,Fully Paid
1039279,21200, 36 months,12.42,708.41,B,10+ years,MORTGAGE,60000,Verified,Charged Off
1039489,9300, 60 months,14.27,217.7,C,10+ years,MORTGAGE,75000,Source Verified,Fully Paid
1039478,21500, 60 months,19.03,558.08,E,4 years,RENT,43000,Verified,Current
1039477,15000, 60 months,14.65,354.1,C,8 years,RENT,55000,Not Verified,Fully Paid
1039464,30000, 60 months,20.89,809.75,F,4 years,RENT,68000,Source Verified,Fully Paid
